"node_1","node_2","edge"
10670,10749,5
10731,10749,3
10734,10749,5
10223,10751,1
105204,10751,5
10653536,10751,3
10717,10751,2
10725,10751,1
10726,10751,3
10737,10751,1
1,10753,5
10021,10753,4
10041,10753,2
10063,10753,5
10080,10753,5
10128,10753,4
10131,10753,4
10149,10753,5
1025,10753,5
10358,10753,2
1039,10753,5
10395,10753,5
10450,10753,1
10653536,10753,3
10675006,10753,5
10708,10753,5
10710,10753,5
10713,10753,3
10717,10753,5
10721,10753,5
10723,10753,5
10725,10753,5
10726,10753,5
10737,10753,5
10749,10753,2
1,10754,5
10021,10754,5
10041,10754,4
10149,10754,5
1025,10754,5
10358,10754,4
10395,10754,5
10450,10754,1
10653536,10754,4
10675006,10754,5
10707,10754,5
10708,10754,5
10710,10754,5
10713,10754,5
10716,10754,5
10717,10754,5
10721,10754,5
10723,10754,5
10725,10754,5
10726,10754,2
10743,10754,5
10753,10754,5
1,10761,1
10063,10761,3
10149,10761,1
10223,10761,4
10358,10761,4
1039,10761,5
10653536,10761,1
10675006,10761,5
10713,10761,1
10725,10761,1
10731,10761,5
10749,10761,3
1,10764,3
10063,10764,5
10080,10764,3
10223,10764,4
1025,10764,2
10358,10764,5
1039,10764,5
10395,10764,1
105204,10764,2
10653536,10764,2
10675006,10764,5
10726,10764,2
10731,10764,2
10743,10764,1
10753,10764,1
10761,10764,5
1,10765,2
10063,10765,2
10223,10765,3
1025,10765,1
10358,10765,5
1039,10765,4
10395,10765,1
10653536,10765,5
10675006,10765,4
10734,10765,3
10754,10765,1
10223,10766,2
10358,10766,1
10653536,10766,5
10670,10766,4
10713,10766,1
10725,10766,1
10731,10766,4
10734,10766,5
10749,10766,5
10761,10766,3
10063,10769,5
10223,10769,4
10358,10769,5
1039,10769,5
10653536,10769,5
10675006,10769,5
10713,10769,3
10725,10769,1
10731,10769,5
10734,10769,1
10743,10769,5
10749,10769,2
10761,10769,5
10764,10769,5
10765,10769,2
10766,10769,3
10128,10773,4
10131,10773,3
10395,10773,3
105204,10773,3
10726,10773,1
10733,10773,3
10737,10773,1
10751,10773,1
10764,10773,1
10021,10774,5
10041,10774,5
10063,10774,4
10149,10774,3
10223,10774,3
1025,10774,2
10358,10774,3
10395,10774,4
10450,10774,4
10653536,10774,5
10675006,10774,5
10707,10774,5
10708,10774,5
10710,10774,5
10713,10774,5
10716,10774,5
10721,10774,5
10726,10774,2
10734,10774,1
10743,10774,5
10753,10774,2
10754,10774,5
10764,10774,1
10765,10774,4
10769,10774,2
10773,10774,2
10080,10775,5
105204,10775,1
10670,10775,3
10726,10775,4
10734,10775,5
10749,10775,5
10766,10775,1
1,10777,5
10041,10777,1
10063,10777,5
10080,10777,4
10131,10777,1
10149,10777,5
10223,10777,4
1025,10777,5
10358,10777,5
1039,10777,5
10395,10777,5
10653536,10777,5
10675006,10777,5
10708,10777,5
10710,10777,5
10713,10777,4
10717,10777,5
10721,10777,5
10723,10777,5
10725,10777,5
10726,10777,5
10737,10777,4
10743,10777,1
10753,10777,5
10754,10777,4
10761,10777,2
10764,10777,4
10765,10777,3
10769,10777,2
1,10778,3
10021,10778,2
10080,10778,3
10149,10778,2
1025,10778,2
10395,10778,2
10653536,10778,2
10675006,10778,2
10707,10778,2
10708,10778,2
10710,10778,2
10713,10778,2
10716,10778,2
10717,10778,2
10721,10778,2
10723,10778,2
10725,10778,2
10726,10778,1
10743,10778,2
10753,10778,2
10754,10778,2
10774,10778,4
10777,10778,2
1,10780,5
10021,10780,3
10041,10780,3
10149,10780,3
1025,10780,5
10358,10780,3
1039,10780,2
10395,10780,3
10450,10780,1
105204,10780,2
10653536,10780,3
10675006,10780,3
10707,10780,3
10708,10780,3
10710,10780,3
10713,10780,3
10716,10780,3
10717,10780,3
10721,10780,3
10723,10780,3
10725,10780,3
10726,10780,5
10734,10780,1
10737,10780,2
10743,10780,3
10751,10780,2
10753,10780,3
10754,10780,3
10764,10780,1
10774,10780,3
10777,10780,3
1,10782,4
10063,10782,3
10080,10782,3
10223,10782,1
1025,10782,5
10358,10782,2
1039,10782,3
10450,10782,1
105204,10782,3
10653536,10782,1
10675006,10782,2
10708,10782,2
10710,10782,2
10713,10782,2
10717,10782,3
10721,10782,2
10723,10782,2
10725,10782,2
10726,10782,3
10734,10782,3
10737,10782,3
10749,10782,1
10751,10782,3
10753,10782,4
10754,10782,2
10764,10782,3
10773,10782,3
10777,10782,4
10778,10782,2
1,10787,3
10021,10787,2
10041,10787,3
10047,10787,1
10128,10787,3
10149,10787,3
1025,10787,3
10358,10787,3
10395,10787,5
10450,10787,3
10653536,10787,3
10707,10787,2
10708,10787,5
10710,10787,5
10713,10787,3
10716,10787,3
10717,10787,3
10721,10787,3
10723,10787,5
10725,10787,3
10733,10787,2
10753,10787,3
10754,10787,5
10765,10787,1
10774,10787,2
10777,10787,3
10778,10787,2
10780,10787,3
1,10790,2
10021,10790,5
10149,10790,4
1025,10790,3
10358,10790,2
1039,10790,2
10395,10790,5
10653536,10790,3
10675006,10790,4
10707,10790,3
10708,10790,5
10710,10790,5
10713,10790,5
10716,10790,2
10717,10790,3
10721,10790,5
10723,10790,5
10725,10790,4
10726,10790,1
10731,10790,1
10733,10790,2
10743,10790,3
10753,10790,4
10754,10790,5
10774,10790,3
10777,10790,2
10778,10790,2
10780,10790,3
10782,10790,2
10787,10790,5
1,10792,3
10021,10792,5
10041,10792,1
10063,10792,2
10080,10792,1
10128,10792,2
10149,10792,3
10223,10792,2
1025,10792,3
10358,10792,4
1039,10792,3
10395,10792,3
10653536,10792,5
10675006,10792,3
10707,10792,2
10708,10792,5
10710,10792,5
10713,10792,5
10717,10792,3
10721,10792,3
10723,10792,3
10725,10792,3
10726,10792,1
10731,10792,2
10743,10792,2
10753,10792,3
10754,10792,5
10764,10792,1
10765,10792,2
10769,10792,2
10774,10792,5
10777,10792,3
10778,10792,2
10780,10792,3
10782,10792,1
10787,10792,4
10790,10792,3
1,10793,2
10021,10793,5
10063,10793,3
10149,10793,1
10223,10793,3
1025,10793,3
10358,10793,5
10395,10793,4
10653536,10793,5
10675006,10793,3
10707,10793,5
10708,10793,5
10710,10793,5
10713,10793,5
10716,10793,1
10717,10793,2
10721,10793,2
10723,10793,2
10725,10793,2
10731,10793,3
10743,10793,3
10753,10793,3
10754,10793,5
10761,10793,2
10764,10793,2
10769,10793,3
10774,10793,5
10777,10793,3
10778,10793,2
10780,10793,3
10782,10793,2
10787,10793,4
10790,10793,5
10792,10793,4
1,10795,3
10021,10795,5
10041,10795,1
10063,10795,2
10149,10795,3
1025,10795,3
10358,10795,3
10395,10795,3
10653536,10795,3
10675006,10795,2
10707,10795,3
10708,10795,3
10710,10795,3
10713,10795,3
10716,10795,3
10717,10795,3
10721,10795,3
10723,10795,3
10725,10795,3
10731,10795,1
10733,10795,2
10734,10795,2
10743,10795,3
10753,10795,3
10754,10795,5
10774,10795,4
10777,10795,3
10780,10795,3
10787,10795,5
10790,10795,3
10792,10795,3
10793,10795,3
1,10796,1
10021,10796,5
10041,10796,2
10063,10796,3
10080,10796,2
10128,10796,2
10149,10796,1
10223,10796,1
10395,10796,3
10450,10796,1
10653536,10796,3
10707,10796,4
10708,10796,5
10710,10796,5
10716,10796,1
10717,10796,3
10721,10796,1
10723,10796,1
10726,10796,2
10731,10796,2
10733,10796,3
10734,10796,3
10743,10796,1
10753,10796,2
10754,10796,5
10764,10796,1
10765,10796,3
10769,10796,1
10774,10796,5
10778,10796,2
10780,10796,2
10787,10796,1
10790,10796,3
10793,10796,3
10795,10796,1
1,10819,5
10021,10819,3
10047,10819,3
10063,10819,2
10080,10819,5
10128,10819,3
1025,10819,3
10395,10819,2
10653536,10819,2
10675006,10819,3
10707,10819,3
10708,10819,3
10710,10819,3
10721,10819,3
10726,10819,5
10733,10819,1
10737,10819,3
10743,10819,3
10753,10819,4
10754,10819,3
10773,10819,3
10774,10819,3
10777,10819,1
10780,10819,3
10790,10819,3
10795,10819,3
1,1084,5
10021,1084,2
10063,1084,4
10080,1084,5
10149,1084,2
10223,1084,2
1025,1084,5
10358,1084,3
1039,1084,3
10395,1084,3
10653536,1084,3
10675006,1084,3
10707,1084,2
10708,1084,2
10710,1084,2
10713,1084,2
10717,1084,4
10721,1084,3
10723,1084,2
10726,1084,5
10743,1084,2
10753,1084,5
10754,1084,2
10774,1084,4
10777,1084,5
10778,1084,2
10782,1084,1
10787,1084,3
10790,1084,2
10792,1084,2
10793,1084,2
10796,1084,2
1,10852,3
10021,10852,3
10041,10852,1
10063,10852,5
10080,10852,3
10149,10852,3
1025,10852,3
10358,10852,3
1039,10852,3
10395,10852,4
10653536,10852,5
10675006,10852,3
10707,10852,3
10708,10852,3
10710,10852,3
10713,10852,3
10716,10852,2
10717,10852,3
10721,10852,3
10723,10852,3
10725,10852,3
10726,10852,3
10733,10852,1
10734,10852,1
10737,10852,1
10743,10852,3
10753,10852,3
10754,10852,3
10769,10852,1
10774,10852,3
10777,10852,3
10780,10852,3
10787,10852,3
10790,10852,3
10792,10852,5
10793,10852,3
10795,10852,5
10796,10852,1
10819,10852,4
1,1087,2
10041,1087,2
10063,1087,5
10080,1087,1
10128,1087,2
10131,1087,2
10149,1087,2
10223,1087,3
1025,1087,2
10358,1087,3
1039,1087,2
10395,1087,5
10653536,1087,3
10675006,1087,2
10708,1087,3
10713,1087,1
10717,1087,2
10721,1087,2
10723,1087,2
10726,1087,2
10733,1087,3
10734,1087,3
10737,1087,1
10743,1087,2
10751,1087,1
10753,1087,2
10765,1087,3
10766,1087,1
10769,1087,3
10774,1087,3
10777,1087,3
10780,1087,1
10790,1087,4
10793,1087,3
10796,1087,5
10819,1087,1
1084,1087,5
1,10893,3
10021,10893,2
10041,10893,3
10063,10893,3
10080,10893,3
10128,10893,3
10131,10893,3
10149,10893,3
1025,10893,3
1039,10893,3
10395,10893,3
10450,10893,1
10653536,10893,2
10670,10893,2
10675006,10893,3
10708,10893,2
10710,10893,4
10713,10893,2
10717,10893,3
10721,10893,3
10723,10893,3
10725,10893,1
10726,10893,3
10733,10893,3
10734,10893,2
10737,10893,3
10749,10893,2
10753,10893,3
10754,10893,1
10764,10893,2
10766,10893,2
10773,10893,1
10774,10893,2
10777,10893,3
10778,10893,1
10780,10893,2
10782,10893,3
10787,10893,2
10792,10893,4
10819,10893,3
1084,10893,3
10852,10893,3
10021,1091,5
10041,1091,1
10063,1091,1
10149,1091,1
10223,1091,1
10450,1091,2
10653536,1091,3
10670,1091,3
10675006,1091,1
10707,1091,4
10708,1091,5
10710,1091,5
10716,1091,2
10721,1091,2
10733,1091,2
10734,1091,3
10743,1091,5
10749,1091,3
10754,1091,5
10765,1091,2
10766,1091,3
10769,1091,2
10774,1091,5
10775,1091,3
10778,1091,2
10780,1091,3
10787,1091,3
10790,1091,2
10792,1091,2
10793,1091,5
10795,1091,3
10796,1091,5
1084,1091,2
10852,1091,3
1087,1091,2
1,1095,1
10021,1095,3
10041,1095,3
10063,1095,4
10149,1095,3
10223,1095,2
10358,1095,2
1039,1095,2
10395,1095,2
10450,1095,3
10653536,1095,2
10675006,1095,5
10707,1095,3
10708,1095,3
10710,1095,3
10713,1095,2
10716,1095,3
10717,1095,2
10721,1095,3
10723,1095,1
10726,1095,2
10733,1095,3
10734,1095,2
10743,1095,3
10753,1095,1
10754,1095,3
10765,1095,3
10769,1095,2
10774,1095,3
10777,1095,2
10778,1095,1
10780,1095,3
10790,1095,3
10792,1095,2
10793,1095,3
10795,1095,3
10796,1095,3
10819,1095,3
10852,1095,3
1087,1095,3
1091,1095,3
1,11026082,5
10063,11026082,5
10080,11026082,5
10131,11026082,2
10149,11026082,2
10223,11026082,3
1025,11026082,2
10358,11026082,3
1039,11026082,5
10395,11026082,2
10653536,11026082,3
10675006,11026082,5
10717,11026082,2
10721,11026082,2
10726,11026082,2
10731,11026082,2
10734,11026082,1
10737,11026082,1
10743,11026082,1
10753,11026082,2
10761,11026082,3
10764,11026082,5
10769,11026082,3
10774,11026082,2
10777,11026082,5
10780,11026082,2
10796,11026082,2
10819,11026082,2
1084,11026082,2
1087,11026082,4
10893,11026082,2
1095,11026082,2
1,11065,3
10021,11065,2
10041,11065,1
10063,11065,3
10080,11065,3
10131,11065,3
10149,11065,3
1025,11065,3
1039,11065,3
10395,11065,3
10450,11065,2
10653536,11065,2
10675006,11065,4
10707,11065,2
10708,11065,2
10710,11065,3
10717,11065,3
10721,11065,3
10723,11065,3
10726,11065,3
10737,11065,3
10743,11065,2
10753,11065,3
10754,11065,2
10761,11065,2
10764,11065,3
10765,11065,1
10774,11065,2
10777,11065,3
10778,11065,2
10780,11065,2
10782,11065,3
10787,11065,2
10792,11065,3
10795,11065,2
10819,11065,3
1084,11065,4
10852,11065,5
10893,11065,3
1091,11065,2
11026082,11065,3
1,11105,2
10021,11105,3
10063,11105,4
10080,11105,3
10223,11105,3
1025,11105,2
10358,11105,3
1039,11105,3
10653536,11105,3
10675006,11105,5
10707,11105,3
10708,11105,3
10710,11105,3
10717,11105,2
10721,11105,2
10726,11105,4
10731,11105,1
10737,11105,2
10743,11105,3
10753,11105,2
10754,11105,3
10769,11105,1
10774,11105,3
10777,11105,2
10780,11105,3
10790,11105,3
10793,11105,3
10795,11105,2
10796,11105,5
10819,11105,3
1084,11105,1
10852,11105,3
1087,11105,5
1091,11105,1
1095,11105,3
11026082,11105,2
1,11128,5
10021,11128,2
10047,11128,3
10063,11128,5
10080,11128,3
10131,11128,2
10149,11128,5
1025,11128,5
10358,11128,2
1039,11128,5
10395,11128,5
10675006,11128,5
10708,11128,2
10710,11128,2
10717,11128,5
10721,11128,5
10723,11128,2
10725,11128,2
10726,11128,3
10731,11128,3
10737,11128,3
10753,11128,5
10754,11128,2
10764,11128,1
10774,11128,1
10777,11128,5
10778,11128,2
10782,11128,4
10787,11128,2
10790,11128,2
10793,11128,2
10795,11128,2
10819,11128,3
1084,11128,5
10852,11128,3
1087,11128,2
10893,11128,3
1091,11128,2
11026082,11128,2
11065,11128,3
11105,11128,1
1,1116,3
10021,1116,3
10041,1116,1
10063,1116,3
10080,1116,3
10128,1116,1
10131,1116,1
10149,1116,3
1025,1116,3
10358,1116,5
1039,1116,4
10395,1116,3
10653536,1116,5
10675006,1116,3
10707,1116,2
10708,1116,3
10710,1116,3
10713,1116,3
10717,1116,3
10721,1116,3
10723,1116,3
10725,1116,3
10726,1116,3
10733,1116,3
10749,1116,2
10753,1116,3
10754,1116,3
10764,1116,1
10773,1116,1
10774,1116,3
10777,1116,4
10780,1116,3
10787,1116,3
10790,1116,4
10792,1116,3
10793,1116,1
10795,1116,3
10796,1116,3
10819,1116,3
10852,1116,3
1087,1116,3
10893,1116,3
1095,1116,3
11026082,1116,1
11065,1116,3
11105,1116,1
11128,1116,3
10063,11291,1
10128,11291,4
10131,11291,5
10223,11291,2
10358,11291,3
1039,11291,3
10395,11291,2
10653536,11291,3
10675006,11291,3
10713,11291,1
10723,11291,3
10733,11291,4
10749,11291,3
10753,11291,3
10769,11291,1
10773,11291,4
10774,11291,1
10777,11291,3
10787,11291,3
10792,11291,3
10796,11291,1
1087,11291,3
1116,11291,2
1,113147,2
10021,113147,2
10063,113147,2
10080,113147,2
10128,113147,3
10131,113147,5
10149,113147,1
1025,113147,2
1039,113147,2
10395,113147,2
10675006,113147,2
10707,113147,1
10708,113147,2
10710,113147,2
10717,113147,2
10721,113147,2
10726,113147,2
10733,113147,3
10753,113147,2
10754,113147,1
10773,113147,3
10774,113147,1
10777,113147,1
10778,113147,2
10793,113147,1
10796,113147,2
10819,113147,1
1084,113147,2
1087,113147,1
11026082,113147,2
11105,113147,2
11128,113147,2
11291,113147,1
1,11331,5
10021,11331,3
10041,11331,3
10063,11331,5
10080,11331,5
10131,11331,3
10149,11331,3
1025,11331,4
1039,11331,3
10395,11331,4
10450,11331,3
105204,11331,3
10653536,11331,2
10675006,11331,3
10707,11331,3
10708,11331,3
10710,11331,3
10713,11331,1
10716,11331,1
10717,11331,3
10721,11331,3
10723,11331,3
10726,11331,3
10737,11331,3
10743,11331,2
10751,11331,2
10753,11331,4
10754,11331,3
10764,11331,2
10765,11331,2
10769,11331,2
10774,11331,3
10775,11331,1
10777,11331,5
10778,11331,2
10780,11331,3
10782,11331,3
10790,11331,3
10792,11331,3
10793,11331,3
10795,11331,5
10796,11331,1
10819,11331,3
1084,11331,3
10852,11331,5
1087,11331,2
10893,11331,3
1091,11331,1
1095,11331,3
11026082,11331,5
11065,11331,3
11105,11331,2
11128,11331,3
1116,11331,3
1,11335,5
10063,11335,5
10080,11335,5
10131,11335,2
10149,11335,5
10223,11335,3
1025,11335,5
10358,11335,3
1039,11335,5
10395,11335,3
10450,11335,2
10653536,11335,3
10675006,11335,5
10713,11335,1
10717,11335,5
10721,11335,2
10723,11335,1
10725,11335,1
10726,11335,3
10731,11335,2
10753,11335,5
10761,11335,3
10764,11335,3
10766,11335,1
10769,11335,3
10774,11335,2
10775,11335,2
10777,11335,5
10792,11335,1
10793,11335,2
10796,11335,5
10819,11335,2
1084,11335,3
1087,11335,5
10893,11335,3
1091,11335,1
11026082,11335,2
11065,11335,3
11105,11335,2
11128,11335,4
1116,11335,2
113147,11335,2
11331,11335,5
1,11343,5
10063,11343,5
10080,11343,4
10131,11343,3
10149,11343,3
10223,11343,2
1025,11343,3
10358,11343,2
1039,11343,5
10395,11343,3
10450,11343,3
10653536,11343,2
10675006,11343,5
10716,11343,1
10717,11343,3
10721,11343,3
10723,11343,1
10726,11343,3
10731,11343,2
10737,11343,3
10743,11343,2
10753,11343,3
10761,11343,2
10764,11343,5
10769,11343,2
10774,11343,2
10775,11343,3
10777,11343,5
10778,11343,3
10782,11343,3
10792,11343,3
10819,11343,5
1084,11343,3
10852,11343,5
10893,11343,3
1095,11343,2
11026082,11343,5
11065,11343,4
11105,11343,2
11128,11343,3
1116,11343,3
11331,11343,5
11335,11343,5
1,11410,5
10063,11410,4
10080,11410,5
10223,11410,3
1025,11410,4
10358,11410,3
1039,11410,3
10395,11410,1
10653536,11410,3
10675006,11410,3
10710,11410,2
10713,11410,3
10717,11410,2
10721,11410,2
10723,11410,2
10725,11410,2
10726,11410,5
10731,11410,3
10734,11410,2
10743,11410,3
10753,11410,3
10761,11410,3
10764,11410,3
10765,11410,1
10766,11410,1
10769,11410,3
10774,11410,3
10777,11410,5
10778,11410,2
10782,11410,1
10790,11410,2
10793,11410,4
1084,11410,4
1087,11410,5
10893,11410,2
1091,11410,1
11026082,11410,5
11065,11410,3
11105,11410,5
11128,11410,4
11291,11410,2
11331,11410,2
11335,11410,5
11343,11410,3
1,11411,3
10063,11411,3
10080,11411,3
10149,11411,3
1025,11411,3
10358,11411,1
1039,11411,3
10395,11411,3
10450,11411,1
10653536,11411,3
10670,11411,2
10675006,11411,1
10708,11411,2
10710,11411,3
10713,11411,1
10716,11411,1
10717,11411,3
10721,11411,3
10723,11411,3
10725,11411,3
10726,11411,3
10731,11411,3
10753,11411,3
10754,11411,3
10775,11411,1
10777,11411,3
10780,11411,3
10787,11411,3
10792,11411,3
10795,11411,3
10819,11411,1
1084,11411,3
10852,11411,3
10893,11411,3
11065,11411,3
11128,11411,3
1116,11411,3
11331,11411,3
11335,11411,1
11343,11411,3
10047,11432,3
10358,11432,2
1039,11432,2
10670,11432,3
10675006,11432,2
10713,11432,3
10769,11432,2
11343,11432,2
1,1146,1
10063,1146,3
10080,1146,2
10128,1146,1
10223,1146,3
10358,1146,3
1039,1146,3
105204,1146,1
10653536,1146,2
10675006,1146,3
10731,1146,3
10733,1146,3
10737,1146,3
10743,1146,2
10761,1146,3
10764,1146,3
10769,1146,3
10777,1146,2
10782,1146,2
10787,1146,2
10793,1146,1
11026082,1146,4
11105,1146,1
11291,1146,2
11335,1146,2
11343,1146,1
11410,1146,3
1,1147,5
10063,1147,3
10080,1147,5
10223,1147,3
10358,1147,2
1039,1147,3
10653536,1147,5
10675006,1147,2
10726,1147,3
10731,1147,1
10737,1147,1
10753,1147,2
10769,1147,1
10774,1147,2
10777,1147,2
10796,1147,2
1087,1147,2
10893,1147,3
1095,1147,3
11026082,1147,2
11065,1147,3
1116,1147,1
11331,1147,3
11335,1147,2
11343,1147,3
11410,1147,3
1146,1147,1
1,11470,5
10021,11470,2
10041,11470,2
10063,11470,3
10080,11470,3
10149,11470,2
1020,11470,1
1025,11470,2
10358,11470,1
10395,11470,2
10653536,11470,5
10675006,11470,1
10707,11470,2
10708,11470,2
10710,11470,2
10713,11470,2
10717,11470,2
10721,11470,2
10723,11470,2
10725,11470,2
10726,11470,3
10737,11470,2
10749,11470,2
10753,11470,5
10754,11470,2
10774,11470,2
10777,11470,3
10778,11470,2
10782,11470,2
10787,11470,3
10790,11470,2
10792,11470,2
10793,11470,2
10796,11470,1
1084,11470,2
1087,11470,2
10893,11470,3
1091,11470,1
11065,11470,3
11128,11470,2
11291,11470,1
113147,11470,1
11331,11470,2
11343,11470,3
11410,11470,2
11411,11470,2
1,11511,5
10021,11511,5
10041,11511,3
10063,11511,1
10080,11511,2
10128,11511,3
10149,11511,3
1025,11511,5
10358,11511,5
10395,11511,3
10450,11511,1
10653536,11511,5
10675006,11511,3
10707,11511,4
10708,11511,5
10710,11511,5
10713,11511,5
10716,11511,3
10717,11511,3
10721,11511,3
10723,11511,5
10725,11511,3
10726,11511,2
10743,11511,3
10753,11511,5
10754,11511,5
10765,11511,1
10774,11511,5
10777,11511,4
10778,11511,2
10780,11511,3
10782,11511,1
10787,11511,5
10790,11511,5
10792,11511,5
10793,11511,5
10795,11511,3
10796,11511,1
10819,11511,3
1084,11511,2
10852,11511,3
10893,11511,3
1091,11511,4
1095,11511,3
11065,11511,3
11105,11511,1
1116,11511,3
113147,11511,2
11331,11511,3
11335,11511,1
11343,11511,1
11411,11511,3
11470,11511,2
1,116,3
10021,116,5
10063,116,3
10128,116,3
10149,116,2
10223,116,2
1025,116,3
10358,116,3
10395,116,3
105204,116,1
10653536,116,3
10675006,116,3
10707,116,5
10708,116,5
10710,116,5
10713,116,3
10717,116,1
10721,116,1
10723,116,3
10725,116,2
10726,116,1
10734,116,1
10737,116,2
10743,116,3
10753,116,3
10754,116,5
10774,116,5
10777,116,3
10778,116,2
10780,116,3
10787,116,5
10790,116,3
10792,116,3
10793,116,5
10795,116,3
10796,116,2
10819,116,3
1084,116,2
10852,116,3
1087,116,3
10893,116,3
1091,116,5
1095,116,3
11105,116,2
1116,116,3
11331,116,3
11335,116,1
11410,116,2
11470,116,2
11511,116,3
1,11659,2
10021,11659,3
10063,11659,2
10080,11659,2
1025,11659,2
10358,11659,2
1039,11659,2
10395,11659,2
10675006,11659,2
10707,11659,3
10708,11659,3
10710,11659,3
10713,11659,1
10716,11659,1
10717,11659,2
10721,11659,2
10723,11659,3
10726,11659,2
10743,11659,1
10749,11659,3
10753,11659,4
10754,11659,5
10774,11659,3
10777,11659,2
10780,11659,3
10787,11659,1
10790,11659,5
10792,11659,3
10793,11659,1
10795,11659,4
10819,11659,2
1084,11659,1
10852,11659,3
1087,11659,2
1095,11659,3
11026082,11659,2
11105,11659,1
11128,11659,2
1116,11659,2
11291,11659,1
113147,11659,2
11331,11659,3
11335,11659,2
11343,11659,2
11410,11659,1
11470,11659,2
11511,11659,3
116,11659,1
1,11860,5
10063,11860,5
10080,11860,5
10149,11860,3
10223,11860,3
1025,11860,5
10358,11860,5
1039,11860,5
10395,11860,5
10653536,11860,5
10675006,11860,5
10708,11860,3
10710,11860,5
10713,11860,4
10717,11860,5
10721,11860,4
10723,11860,5
10725,11860,3
10726,11860,4
10731,11860,3
10737,11860,1
10749,11860,1
10753,11860,5
10754,11860,5
10761,11860,1
10764,11860,2
10769,11860,3
10774,11860,3
10777,11860,5
10778,11860,2
10780,11860,3
10782,11860,2
10787,11860,3
10790,11860,4
10792,11860,5
10793,11860,3
10795,11860,1
10796,11860,3
1084,11860,3
10852,11860,5
