"node_1","node_2","edge"
16339,24724788,3
16387,24724788,1
16394,24724788,2
1650145,24724788,3
16508691,24724788,3
16533897,24724788,1
16534106,24724788,2
16638,24724788,1
16741209,24724788,2
1675,24724788,3
16933400,24724788,1
16946805,24724788,2
16963,24724788,2
17000302,24724788,3
1702,24724788,3
170434,24724788,2
17073,24724788,3
171,24724788,3
17359009,24724788,3
179,24724788,4
1817,24724788,3
18638,24724788,3
1864,24724788,1
18734,24724788,3
18774,24724788,2
18899,24724788,2
1891,24724788,3
18927109,24724788,2
18945,24724788,2
1896,24724788,1
18969,24724788,1
19017,24724788,1
19022,24724788,4
191707,24724788,2
19177,24724788,1
19255,24724788,3
1926,24724788,5
193,24724788,3
19325,24724788,2
19372472,24724788,3
19445,24724788,2
194847,24724788,1
196,24724788,1
19733,24724788,1
19766193,24724788,3
19822,24724788,1
19845,24724788,1
19872755,24724788,3
1990,24724788,3
1993,24724788,2
20109,24724788,1
2029,24724788,4
20416,24724788,3
20441,24724788,4
20472,24724788,1
20584,24724788,2
20662,24724788,2
20671,24724788,2
20698,24724788,3
20831,24724788,2
20872,24724788,3
21036,24724788,3
21140,24724788,5
2124,24724788,5
214,24724788,1
2144,24724788,1
21443571,24724788,4
2166057,24724788,2
2180235,24724788,3
2186,24724788,2
2189,24724788,5
2218,24724788,2
22215213,24724788,3
22218079,24724788,1
22218134,24724788,2
22229927,24724788,3
22236620,24724788,1
22237497,24724788,4
22237829,24724788,3
22238124,24724788,3
22238216,24724788,3
22243,24724788,2
22244965,24724788,5
22251855,24724788,2
22251879,24724788,2
22252206,24724788,3
22252827,24724788,5
22252902,24724788,2
22252976,24724788,3
22253001,24724788,3
22253080,24724788,5
22253656,24724788,3
22254030,24724788,2
22254197,24724788,3
22254381,24724788,2
22259144,24724788,3
22259721,24724788,2
22259733,24724788,3
22267984,24724788,2
22268474,24724788,2
22278758,24724788,2
22285784,24724788,2
22301930,24724788,2
22322596,24724788,2
22323561,24724788,3
22327,24724788,2
2233551,24724788,1
2234,24724788,1
22342270,24724788,2
22407337,24724788,2
22540,24724788,2
2254618,24724788,3
2255766,24724788,3
226122,24724788,2
2303,24724788,2
23043,24724788,2
2333368,24724788,2
23337,24724788,2
2340271,24724788,3
23473,24724788,2
23534,24724788,3
23826,24724788,4
2383,24724788,2
2404204,24724788,3
2409991,24724788,2
242686,24724788,2
2434,24724788,3
2446,24724788,2
24538,24724788,2
24570965,24724788,2
24577351,24724788,5
1,24765514,5
10021,24765514,3
10041,24765514,3
10063,24765514,2
10128,24765514,3
10131,24765514,3
10149,24765514,5
1039,24765514,2
10395,24765514,5
10450,24765514,3
105204,24765514,2
10675006,24765514,2
10707,24765514,1
10708,24765514,5
10710,24765514,3
10716,24765514,5
10717,24765514,2
10721,24765514,3
10723,24765514,5
10726,24765514,2
10731,24765514,3
10734,24765514,2
10737,24765514,2
10751,24765514,3
10753,24765514,5
10761,24765514,3
10764,24765514,2
10775,24765514,2
10777,24765514,2
10778,24765514,1
10780,24765514,3
10782,24765514,3
10787,24765514,3
10790,24765514,5
10792,24765514,3
10793,24765514,2
10819,24765514,2
10852,24765514,5
1091,24765514,3
11024517,24765514,5
11105,24765514,5
11128,24765514,2
1116,24765514,2
11335,24765514,2
113907,24765514,2
11410,24765514,3
11411,24765514,4
1146,24765514,1
11470,24765514,3
11511,24765514,3
116,24765514,3
11659,24765514,3
11853,24765514,2
11860,24765514,5
11878,24765514,3
11881,24765514,2
11932,24765514,5
11942,24765514,1
1198,24765514,3
12055,24765514,4
121071,24765514,3
1212,24765514,3
12225560,24765514,2
12225620,24765514,2
1226961,24765514,2
1233,24765514,3
1252,24765514,2
12521,24765514,2
12600,24765514,2
1261,24765514,3
1269570,24765514,3
12867,24765514,3
12970,24765514,2
131133,24765514,2
132,24765514,3
1335,24765514,3
1338,24765514,5
13474118,24765514,3
13475503,24765514,2
13477497,24765514,1
135345,24765514,3
13757,24765514,5
13796724,24765514,1
13797010,24765514,2
13797505,24765514,3
13810580,24765514,1
1381265,24765514,2
13825,24765514,3
139350,24765514,5
1396,24765514,3
139714,24765514,3
14,24765514,3
14007192,24765514,3
14087,24765514,3
1440,24765514,1
145,24765514,3
146009,24765514,2
1465,24765514,4
1466,24765514,3
147763,24765514,5
14870,24765514,2
14872,24765514,5
14908,24765514,2
1491220,24765514,2
14932,24765514,2
15045,24765514,3
1529,24765514,2
153973,24765514,2
1540,24765514,2
15479,24765514,3
15685,24765514,3
15728,24765514,3
157890,24765514,2
15810,24765514,3
15913252,24765514,5
15935088,24765514,3
15955283,24765514,2
15976,24765514,5
1599,24765514,3
1602,24765514,5
16035180,24765514,2
16035645,24765514,5
16036006,24765514,1
16036202,24765514,1
16036570,24765514,2
16036618,24765514,2
16039,24765514,3
16046029,24765514,2
1618,24765514,3
16191043,24765514,4
16207028,24765514,2
16334,24765514,2
16339,24765514,3
16387,24765514,5
16394,24765514,2
1650145,24765514,3
165043,24765514,2
16508691,24765514,2
16533897,24765514,2
16638,24765514,3
16741209,24765514,2
1675,24765514,3
16860893,24765514,3
16933737,24765514,2
17000302,24765514,2
17080,24765514,3
1725,24765514,3
17359009,24765514,2
17430033,24765514,1
1758,24765514,5
17600257,24765514,1
1771,24765514,2
179,24765514,2
1817,24765514,3
18333224,24765514,2
18638,24765514,3
18774,24765514,5
18775,24765514,5
18866,24765514,3
18899,24765514,2
1891,24765514,3
18927109,24765514,5
18929519,24765514,3
1896,24765514,3
18969,24765514,2
19017,24765514,2
19021,24765514,3
19104,24765514,5
19132,24765514,1
1915,24765514,3
19177,24765514,3
19178,24765514,3
19198,24765514,1
1926,24765514,5
19325,24765514,2
19372472,24765514,3
19443,24765514,3
19445,24765514,3
194847,24765514,3
19595,24765514,3
19613,24765514,5
19629,24765514,2
19647,24765514,2
19684,24765514,3
19733,24765514,2
19766193,24765514,3
19775,24765514,2
19815,24765514,2
19874,24765514,3
199154,24765514,1
19971,24765514,3
20033,24765514,2
20107,24765514,5
20131,24765514,2
20205,24765514,2
2021,24765514,5
2029,24765514,2
2034,24765514,3
2035,24765514,3
20368,24765514,1
20377,24765514,3
20416,24765514,2
20499,24765514,2
20524,24765514,3
20584,24765514,1
20590,24765514,3
20662,24765514,2
20667,24765514,5
207,24765514,2
20831,24765514,2
20839,24765514,2
20872,24765514,3
20888,24765514,2
20912,24765514,5
2104,24765514,2
21140,24765514,2
2124,24765514,5
214,24765514,3
2144,24765514,5
21443571,24765514,2
2166057,24765514,2
2186,24765514,5
218640,24765514,3
2189,24765514,2
219558,24765514,2
2205759,24765514,3
22145,24765514,3
22215038,24765514,5
22215040,24765514,3
22218134,24765514,1
22229927,24765514,4
22236620,24765514,4
22238124,24765514,3
22238636,24765514,2
22244965,24765514,2
22251855,24765514,3
22251879,24765514,3
22252073,24765514,2
22252206,24765514,3
22252827,24765514,1
22252902,24765514,2
22252941,24765514,2
22252976,24765514,2
22253656,24765514,3
22254030,24765514,3
22254036,24765514,3
22254197,24765514,2
22254381,24765514,3
22258792,24765514,3
22259144,24765514,2
22259721,24765514,1
22259733,24765514,2
22267984,24765514,2
22278758,24765514,3
22285276,24765514,2
22285489,24765514,2
22301930,24765514,2
22323561,24765514,4
22327,24765514,1
2233551,24765514,5
2234,24765514,3
22361017,24765514,3
22540,24765514,2
2254618,24765514,2
2255766,24765514,2
2258075,24765514,3
2303,24765514,5
23128,24765514,3
2333368,24765514,3
23337,24765514,2
2343083,24765514,3
2344,24765514,3
23473,24765514,4
23534,24765514,4
23642,24765514,1
23826,24765514,2
2383,24765514,3
2404204,24765514,3
2416014,24765514,2
242686,24765514,5
2433,24765514,3
2434,24765514,2
24413,24765514,2
2446,24765514,3
24724788,24765514,5
1,24802084,3
10021,24802084,3
10041,24802084,1
10063,24802084,5
10131,24802084,2
10149,24802084,5
1039,24802084,5
10395,24802084,3
105204,24802084,2
10675006,24802084,4
10707,24802084,3
10708,24802084,5
10710,24802084,3
10713,24802084,3
10716,24802084,5
10717,24802084,5
10721,24802084,3
10723,24802084,5
10725,24802084,2
10726,24802084,5
10731,24802084,3
10734,24802084,5
10737,24802084,3
10743,24802084,1
10749,24802084,1
10753,24802084,5
10761,24802084,3
10764,24802084,2
10769,24802084,1
10775,24802084,2
10777,24802084,5
10780,24802084,3
10782,24802084,3
10787,24802084,3
10790,24802084,5
10792,24802084,3
10793,24802084,5
10795,24802084,3
10819,24802084,2
1084,24802084,3
10852,24802084,5
1087,24802084,2
1091,24802084,1
11024517,24802084,5
11105,24802084,5
11128,24802084,2
1116,24802084,3
11291,24802084,1
113907,24802084,2
11410,24802084,3
11411,24802084,3
1146,24802084,3
1147,24802084,2
11470,24802084,3
11511,24802084,5
116,24802084,3
11659,24802084,3
11853,24802084,4
11860,24802084,3
11878,24802084,3
11881,24802084,2
11932,24802084,3
11942,24802084,4
11953976,24802084,1
12055,24802084,4
121071,24802084,1
1216606,24802084,1
12225612,24802084,3
12225620,24802084,2
12265,24802084,3
1226961,24802084,1
1233,24802084,3
124248,24802084,3
124312,24802084,3
1252,24802084,3
12521,24802084,4
1259,24802084,3
12600,24802084,2
1261,24802084,5
1269570,24802084,1
12867,24802084,3
12970,24802084,2
130279,24802084,3
131133,24802084,2
132,24802084,3
1335,24802084,3
1338,24802084,4
13474118,24802084,3
13475503,24802084,2
13476752,24802084,2
135345,24802084,2
13753,24802084,1
13757,24802084,2
13796724,24802084,5
13797010,24802084,5
13797505,24802084,3
13810580,24802084,2
13810600,24802084,2
1381265,24802084,1
13825,24802084,3
139350,24802084,5
1396,24802084,3
14,24802084,3
14007192,24802084,3
14087,24802084,3
146009,24802084,2
1465,24802084,5
14650,24802084,3
1466,24802084,3
147763,24802084,3
14870,24802084,2
14872,24802084,5
14908,24802084,3
1491220,24802084,2
14932,24802084,5
15045,24802084,3
151603,24802084,2
1529,24802084,4
153973,24802084,5
1540,24802084,1
15479,24802084,3
15685,24802084,3
15728,24802084,4
15732,24802084,3
157890,24802084,2
15810,24802084,2
15833,24802084,3
15913252,24802084,5
15935088,24802084,5
15955283,24802084,3
15976,24802084,4
1599,24802084,3
1602,24802084,5
16035180,24802084,5
16035645,24802084,3
16035799,24802084,3
16036006,24802084,2
16036202,24802084,2
16036570,24802084,2
16036618,24802084,2
16039,24802084,5
16046029,24802084,4
1618,24802084,3
16191043,24802084,5
16207028,24802084,2
16334,24802084,3
16339,24802084,3
16387,24802084,5
1639,24802084,2
16394,24802084,2
1650145,24802084,3
165043,24802084,3
16508691,24802084,5
16533897,24802084,2
16534106,24802084,3
16638,24802084,3
16741209,24802084,2
1675,24802084,3
16860893,24802084,3
16933737,24802084,5
16945,24802084,2
16946805,24802084,3
16963,24802084,1
17000302,24802084,5
17000313,24802084,2
1702,24802084,2
17080,24802084,2
171,24802084,2
17359009,24802084,2
17430033,24802084,3
1753,24802084,3
1758,24802084,4
1771,24802084,1
179,24802084,2
1817,24802084,3
18333224,24802084,2
18638,24802084,2
18734,24802084,2
18774,24802084,4
18775,24802084,5
18899,24802084,2
1891,24802084,3
18929519,24802084,3
1896,24802084,3
18969,24802084,3
19017,24802084,5
19021,24802084,3
19022,24802084,2
19104,24802084,5
19117,24802084,1
19132,24802084,2
1915,24802084,1
191707,24802084,2
19177,24802084,5
1926,24802084,1
193,24802084,3
19325,24802084,2
19372472,24802084,3
19443,24802084,2
194847,24802084,3
1952318,24802084,2
19533,24802084,2
196,24802084,5
19613,24802084,5
19629,24802084,2
19647,24802084,3
1965,24802084,3
19652,24802084,2
19766193,24802084,3
19775,24802084,2
19815,24802084,5
19822,24802084,3
19845,24802084,3
19874,24802084,1
1990,24802084,2
19912,24802084,2
199154,24802084,2
1993,24802084,1
19971,24802084,2
20033,24802084,4
20103,24802084,3
20107,24802084,4
20109,24802084,3
2021,24802084,3
2029,24802084,4
2034,24802084,3
2035,24802084,2
20377,24802084,1
20416,24802084,3
20436,24802084,3
20471,24802084,5
20472,24802084,1
20499,24802084,5
20584,24802084,3
20644,24802084,4
20664,24802084,3
20667,24802084,5
20831,24802084,2
20872,24802084,3
20888,24802084,2
20912,24802084,3
21036,24802084,1
2104,24802084,3
21140,24802084,4
2124,24802084,5
214,24802084,3
2144,24802084,5
21443571,24802084,2
2166057,24802084,5
2180235,24802084,3
2186,24802084,5
2189,24802084,4
219558,24802084,5
2205759,24802084,3
22215038,24802084,2
22215040,24802084,3
22215189,24802084,2
22215213,24802084,1
22218026,24802084,3
22229927,24802084,5
22236620,24802084,1
22237157,24802084,3
22237497,24802084,2
22238124,24802084,3
22244965,24802084,2
22251855,24802084,3
22251879,24802084,3
22252073,24802084,2
22252206,24802084,3
22252827,24802084,3
22252902,24802084,2
22252941,24802084,5
22252976,24802084,3
22253001,24802084,3
22253080,24802084,3
22253656,24802084,3
22254030,24802084,2
22254036,24802084,3
22254197,24802084,3
22254381,24802084,3
22257516,24802084,3
22259144,24802084,4
22259721,24802084,2
22259733,24802084,3
22267984,24802084,4
22278758,24802084,4
22285276,24802084,3
22285489,24802084,1
22298506,24802084,3
22301930,24802084,2
22322596,24802084,3
22323561,24802084,3
2233551,24802084,5
2234,24802084,3
22342270,24802084,2
22406718,24802084,2
22508,24802084,1
22540,24802084,3
2254618,24802084,2
2255766,24802084,4
2258075,24802084,3
226122,24802084,3
2291703,24802084,3
2303,24802084,2
23043,24802084,3
23128,24802084,2
2333166,24802084,1
2333368,24802084,2
23337,24802084,2
2340271,24802084,1
2343083,24802084,3
23473,24802084,5
2350411,24802084,1
23534,24802084,5
23642,24802084,2
2383,24802084,3
239880,24802084,3
2404204,24802084,3
2416014,24802084,5
242686,24802084,5
2433,24802084,2
2434,24802084,5
24413,24802084,2
2446,24802084,3
24570965,24802084,1
24577351,24802084,1
24724788,24802084,2
24765514,24802084,5
1,249271,3
10063,249271,5
10129,249271,1
10131,249271,1
10149,249271,3
1025,249271,1
1039,249271,5
10395,249271,3
105204,249271,5
10675006,249271,3
10707,249271,3
10708,249271,5
10716,249271,3
10717,249271,3
10721,249271,5
10723,249271,5
10725,249271,3
10726,249271,3
10734,249271,3
10737,249271,3
10751,249271,3
10753,249271,5
10761,249271,1
10775,249271,3
10777,249271,3
10790,249271,4
10792,249271,3
10795,249271,3
10819,249271,2
1084,249271,3
1087,249271,3
10893,249271,2
11026082,249271,3
11128,249271,3
1116,249271,3
11291,249271,3
11410,249271,3
11411,249271,1
1146,249271,3
1147,249271,3
11470,249271,3
11511,249271,1
116,249271,3
116770,249271,2
11853,249271,2
11860,249271,3
11878,249271,3
11932,249271,3
11942,249271,5
11953976,249271,3
1198,249271,1
121071,249271,3
12225612,249271,3
12265,249271,3
1233,249271,3
124248,249271,3
12521,249271,5
1259,249271,3
1259672,249271,2
12600,249271,2
1261,249271,3
1269570,249271,1
127,249271,3
12867,249271,2
130279,249271,3
132,249271,3
1338,249271,1
13474118,249271,3
13475503,249271,2
13475602,249271,3
13477497,249271,2
135345,249271,5
13722,249271,2
13757,249271,1
13796724,249271,3
13797010,249271,5
13797435,249271,3
13799510,249271,2
13810580,249271,2
13810600,249271,3
13825,249271,3
139350,249271,1
1396,249271,3
14,249271,1
145,249271,3
145975,249271,2
1465,249271,5
14650,249271,3
147763,249271,2
14869,249271,3
14870,249271,2
14872,249271,3
14908,249271,4
1491220,249271,3
14932,249271,3
15045,249271,3
153973,249271,3
1540,249271,3
15479,249271,1
157890,249271,2
15810,249271,3
15935088,249271,5
15955283,249271,3
15976,249271,3
1599,249271,3
16035180,249271,3
16035645,249271,3
16035799,249271,3
16036202,249271,5
16036570,249271,5
16036618,249271,3
16039,249271,4
16046029,249271,3
1618,249271,3
16191043,249271,2
16197285,249271,3
16207028,249271,2
16334,249271,3
16339,249271,5
16387,249271,1
1639,249271,3
1650145,249271,3
16508691,249271,5
16533897,249271,5
16534106,249271,5
16741209,249271,2
1675,249271,3
16933737,249271,5
16945,249271,3
17000302,249271,3
17000313,249271,4
17430033,249271,3
1753,249271,3
1758,249271,2
17600257,249271,3
1771,249271,3
17761778,249271,1
179,249271,2
1817,249271,3
18333224,249271,2
18638,249271,3
1864,249271,2
18734,249271,2
18774,249271,4
18775,249271,3
18824,249271,3
18866,249271,1
1891,249271,3
18929519,249271,3
1896,249271,1
19017,249271,3
19021,249271,3
19104,249271,3
19117,249271,3
1915,249271,3
19177,249271,1
19178,249271,3
1926,249271,1
193,249271,3
19372472,249271,3
19544,249271,2
19557,249271,2
196,249271,5
19613,249271,1
19629,249271,5
19647,249271,5
1965,249271,3
19733,249271,2
19766193,249271,3
19775,249271,1
19815,249271,5
19822,249271,4
19845,249271,4
19860,249271,2
19912,249271,2
199154,249271,2
1993,249271,3
20039,249271,3
20107,249271,3
20109,249271,3
2021,249271,2
2029,249271,3
2034,249271,3
20377,249271,2
20416,249271,3
20441,249271,3
20471,249271,1
20499,249271,5
20524,249271,1
20584,249271,3
20644,249271,3
20662,249271,1
20667,249271,5
20698,249271,3
207,249271,1
20872,249271,5
20888,249271,2
20912,249271,3
21036,249271,1
2104,249271,3
2124,249271,3
214,249271,3
2144,249271,5
2166057,249271,4
2180235,249271,3
2186,249271,3
2189,249271,5
219558,249271,5
2205759,249271,3
22215038,249271,2
22215117,249271,3
22215213,249271,2
22218134,249271,3
22220681,249271,2
22229927,249271,3
22236620,249271,2
22237157,249271,3
22237497,249271,3
22238636,249271,5
22244965,249271,3
22251879,249271,3
22252827,249271,3
22252941,249271,3
22252976,249271,3
22253001,249271,3
22254036,249271,2
22254197,249271,3
22254381,249271,3
22257516,249271,3
22259144,249271,2
22259721,249271,1
22259733,249271,5
22267984,249271,5
22268474,249271,5
22278758,249271,4
22285276,249271,2
22285489,249271,2
22285784,249271,3
22294,249271,3
22322596,249271,3
2233551,249271,3
2234,249271,3
22342270,249271,3
22346,249271,1
22361017,249271,2
22378,249271,1
22406718,249271,2
22508,249271,3
22540,249271,2
2255766,249271,3
2258075,249271,3
226122,249271,3
23043,249271,3
23128,249271,2
2333166,249271,3
2343083,249271,3
2344,249271,1
23473,249271,3
23534,249271,3
23642,249271,3
2383,249271,3
239880,249271,3
2404204,249271,3
2416014,249271,2
2433,249271,3
2434,249271,3
24413,249271,2
2446,249271,3
24538,249271,3
24724788,249271,2
24765514,249271,2
24802084,249271,5
10021,249601,1
10063,249601,3
10131,249601,3
10149,249601,3
1025,249601,1
1039,249601,3
10395,249601,3
10450,249601,3
105204,249601,3
10675006,249601,3
10708,249601,3
10716,249601,3
10717,249601,3
10721,249601,3
10723,249601,3
10726,249601,3
10734,249601,3
10743,249601,1
10751,249601,2
10753,249601,3
10761,249601,2
10765,249601,4
10766,249601,2
10775,249601,3
10777,249601,3
10787,249601,3
10790,249601,1
10792,249601,3
10795,249601,3
10796,249601,2
1084,249601,3
1087,249601,3
10893,249601,4
1091,249601,2
11026082,249601,3
11128,249601,3
1116,249601,5
11291,249601,1
113147,249601,2
11335,249601,1
11410,249601,5
1147,249601,1
11470,249601,3
116,249601,3
116770,249601,2
11853,249601,3
11860,249601,3
11878,249601,5
11932,249601,3
11953976,249601,5
1198,249601,1
121071,249601,3
1212,249601,2
1216606,249601,5
12265,249601,3
1233,249601,3
12521,249601,3
1259,249601,3
1261,249601,3
1269570,249601,3
130279,249601,3
132,249601,3
1335,249601,1
1336,249601,1
1338,249601,1
13474118,249601,4
13475602,249601,3
135345,249601,3
13722,249601,3
13757,249601,3
13796724,249601,3
13797010,249601,3
13797435,249601,3
13797785,249601,1
13804610,249601,3
13810600,249601,3
13825,249601,4
139350,249601,2
1396,249601,3
14277,249601,2
1440,249601,1
145,249601,2
1465,249601,3
14650,249601,3
14869,249601,1
14872,249601,3
14908,249601,4
14932,249601,3
15045,249601,3
151603,249601,3
153973,249601,3
1540,249601,3
15479,249601,3
15728,249601,1
15732,249601,3
15810,249601,3
15913252,249601,1
15935088,249601,3
15955283,249601,3
1599,249601,3
16035180,249601,3
16035645,249601,3
16035799,249601,3
16036202,249601,3
16036570,249601,3
16036618,249601,3
16039,249601,3
16046029,249601,3
1618,249601,5
16197285,249601,3
16334,249601,3
16339,249601,3
16387,249601,5
1639,249601,3
1650145,249601,3
16508691,249601,3
16533897,249601,3
16534106,249601,3
16638,249601,3
1675,249601,3
16945,249601,3
17000313,249601,3
1702,249601,3
1703,249601,2
170434,249601,1
17073,249601,2
1725,249601,4
17430033,249601,3
1753,249601,5
1758,249601,1
17600257,249601,3
1771,249601,4
17761778,249601,2
1817,249601,3
18333224,249601,1
18638,249601,3
18734,249601,3
18774,249601,3
18775,249601,3
18824,249601,3
18866,249601,3
1891,249601,3
18929519,249601,3
19017,249601,3
19021,249601,3
19022,249601,2
19104,249601,3
19117,249601,3
19132,249601,4
1915,249601,4
19177,249601,3
19178,249601,3
19198,249601,2
193,249601,5
19325,249601,1
19372472,249601,3
19445,249601,3
19533,249601,3
19557,249601,3
19595,249601,1
19613,249601,5
19629,249601,3
19647,249601,3
1965,249601,3
19652,249601,3
19766193,249601,3
19775,249601,3
19815,249601,3
19822,249601,3
19845,249601,3
19860,249601,3
19872755,249601,3
19894,249601,3
1990,249601,1
199154,249601,5
1993,249601,3
19971,249601,2
20033,249601,3
20039,249601,5
20109,249601,3
20131,249601,2
20205,249601,1
2029,249601,3
2034,249601,3
2035,249601,1
20377,249601,3
20416,249601,3
20436,249601,3
2046,249601,2
20471,249601,3
20472,249601,2
20499,249601,3
20524,249601,3
20584,249601,3
20664,249601,3
20667,249601,2
20698,249601,3
207,249601,1
20831,249601,1
20872,249601,3
20902,249601,3
20912,249601,3
21036,249601,1
2104,249601,3
2124,249601,3
214,249601,4
2144,249601,3
2166057,249601,3
2180235,249601,3
2186,249601,3
218640,249601,1
2189,249601,3
219558,249601,5
22011,249601,1
2205759,249601,4
22145,249601,3
22215040,249601,1
22215117,249601,3
22215415,249601,4
22218134,249601,4
22229927,249601,2
22236620,249601,1
22237157,249601,5
22237497,249601,3
22237829,249601,1
22252073,249601,1
22252827,249601,3
22252976,249601,3
22253001,249601,4
22254197,249601,3
22254381,249601,2
22259144,249601,2
22259733,249601,3
22267984,249601,3
22278758,249601,3
22285276,249601,1
22285489,249601,3
22285784,249601,3
22294,249601,3
22310659,249601,2
22322596,249601,3
22327,249601,2
2233551,249601,4
22342270,249601,3
22346,249601,1
22361017,249601,1
22378,249601,2
22406718,249601,2
22508,249601,5
22540,249601,3
2255766,249601,1
2258075,249601,3
226122,249601,5
2303,249601,3
23043,249601,3
23128,249601,2
2333166,249601,3
23337,249601,2
2343083,249601,3
2344,249601,2
2350411,249601,3
23534,249601,5
23642,249601,5
2383,249601,3
2433,249601,3
2434,249601,3
2446,249601,5
24538,249601,5
24724788,249601,3
24802084,249601,3
249271,249601,3
1,2500015,5
10021,2500015,2
10041,2500015,2
10047,2500015,1
10063,2500015,3
10128,2500015,2
10129,2500015,3
10131,2500015,2
10149,2500015,2
1039,2500015,3
10395,2500015,2
105204,2500015,3
10675006,2500015,2
10708,2500015,3
10710,2500015,2
10713,2500015,1
10716,2500015,2
10717,2500015,3
10721,2500015,3
10723,2500015,3
10731,2500015,2
10751,2500015,4
10753,2500015,3
10761,2500015,2
10777,2500015,3
10778,2500015,2
10780,2500015,2
10782,2500015,2
10790,2500015,2
10792,2500015,3
10796,2500015,1
1084,2500015,3
1091,2500015,2
11026082,2500015,4
11410,2500015,2
11411,2500015,2
11470,2500015,4
11511,2500015,1
116,2500015,2
116770,2500015,1
11853,2500015,3
11860,2500015,3
11881,2500015,2
11953976,2500015,3
12001510,2500015,2
121071,2500015,5
1259,2500015,3
12600,2500015,4
1261,2500015,5
1269570,2500015,2
127,2500015,5
12867,2500015,3
131133,2500015,2
132,2500015,1
133498,2500015,2
1336,2500015,2
1338,2500015,2
13475602,2500015,3
135345,2500015,3
13722,2500015,3
13797435,2500015,5
13798524,2500015,1
13802373,2500015,3
13810600,2500015,3
1381265,2500015,2
13825,2500015,3
139350,2500015,2
139714,2500015,2
14,2500015,2
14007192,2500015,5
145975,2500015,3
1465,2500015,2
14650,2500015,3
146525,2500015,2
1466,2500015,2
147672,2500015,2
14869,2500015,3
14870,2500015,2
14872,2500015,3
1491220,2500015,3
14932,2500015,2
15045,2500015,2
1540,2500015,4
15479,2500015,3
1556114,2500015,2
15685,2500015,2
15728,2500015,3
157890,2500015,2
15810,2500015,3
15833,2500015,2
15955283,2500015,5
15976,2500015,1
1599,2500015,2
16035645,2500015,3
16036570,2500015,3
16036618,2500015,3
16039,2500015,3
16046029,2500015,5
1618,2500015,2
16197285,2500015,3
16334,2500015,5
16339,2500015,2
16387,2500015,3
16394,2500015,1
16533897,2500015,3
16534106,2500015,5
16638,2500015,3
16741209,2500015,2
1675,2500015,5
16945,2500015,3
1702,2500015,3
17073,2500015,2
17080,2500015,3
17299,2500015,2
17600257,2500015,3
17761778,2500015,4
1817,2500015,3
18638,2500015,3
18734,2500015,3
18774,2500015,2
18775,2500015,3
18824,2500015,2
18866,2500015,1
18899,2500015,2
1891,2500015,1
18927109,2500015,2
18945,2500015,2
19017,2500015,2
19022,2500015,2
1915,2500015,1
191707,2500015,2
19177,2500015,2
19178,2500015,1
19198,2500015,1
19255,2500015,2
193,2500015,3
19325,2500015,1
19372472,2500015,1
19445,2500015,2
19557,2500015,3
196,2500015,3
19613,2500015,3
19647,2500015,3
1965,2500015,3
19671,2500015,1
19733,2500015,2
19766193,2500015,3
19815,2500015,3
19822,2500015,3
19845,2500015,3
19860,2500015,3
19894,2500015,2
1990,2500015,1
199154,2500015,3
19971,2500015,1
20205,2500015,2
2021,2500015,1
2029,2500015,3
20377,2500015,1
20416,2500015,3
20441,2500015,3
20499,2500015,3
20584,2500015,3
20662,2500015,1
20667,2500015,3
20698,2500015,3
20831,2500015,3
20839,2500015,2
20888,2500015,2
20902,2500015,3
20912,2500015,3
21036,2500015,2
2104,2500015,2
21140,2500015,1
2124,2500015,3
2166057,2500015,3
2186,2500015,3
2189,2500015,1
219558,2500015,4
22011,2500015,2
2205759,2500015,3
2218,2500015,2
22215117,2500015,3
22215415,2500015,3
22220681,2500015,2
22229927,2500015,3
22236620,2500015,3
22237497,2500015,2
22238636,2500015,3
22243,2500015,2
22244965,2500015,5
22251879,2500015,2
22252976,2500015,3
22253080,2500015,2
22253656,2500015,5
22254036,2500015,2
22254381,2500015,3
22257516,2500015,1
22259733,2500015,3
22267984,2500015,5
22268474,2500015,3
22278758,2500015,3
22285276,2500015,3
22285489,2500015,3
22285784,2500015,3
22294,2500015,3
22310659,2500015,2
22323561,2500015,2
22327,2500015,2
2233551,2500015,1
22378,2500015,3
22406718,2500015,3
22508,2500015,3
2254618,2500015,2
2255766,2500015,3
2291703,2500015,1
2330585,2500015,2
2333166,2500015,3
23337,2500015,2
23473,2500015,2
23826,2500015,1
2383,2500015,2
2409991,2500015,2
2416014,2500015,1
2433,2500015,1
2434,2500015,2
2446,2500015,1
24538,2500015,3
24570965,2500015,1
24577351,2500015,2
24724788,2500015,2
249271,2500015,3
249601,2500015,3
10021,250757,3
10047,250757,3
10063,250757,1
10128,250757,2
10149,250757,1
1025,250757,3
1039,250757,3
10450,250757,3
10675006,250757,3
10707,250757,2
10713,250757,2
10716,250757,2
10721,250757,1
10723,250757,5
10743,250757,5
10749,250757,2
10753,250757,2
10765,250757,3
10769,250757,2
10778,250757,2
10790,250757,2
10792,250757,5
10796,250757,2
10819,250757,5
1084,250757,3
10852,250757,1
1091,250757,3
11024517,250757,3
11026082,250757,3
11105,250757,3
11128,250757,3
11291,250757,3
11335,250757,3
113907,250757,3
11410,250757,3
11411,250757,5
1147,250757,2
11511,250757,2
116770,250757,2
11860,250757,2
11881,250757,3
1198,250757,3
1212,250757,3
1216606,250757,3
12225560,250757,3
12225620,250757,2
1233,250757,2
124312,250757,2
12521,250757,2
1259672,250757,3
