"node_1","node_2","edge"
10754,10782,3
10761,10782,2
10766,10782,2
10769,10782,1
10774,10782,3
10775,10782,1
10777,10782,2
10041,10785,3
10063,10785,1
10129,10785,2
10131,10785,2
10149,10785,3
1017,10785,3
10223,10785,3
1025,10785,3
10358,10785,3
10450,10785,3
10670,10785,3
10675006,10785,3
10707,10785,1
10708,10785,2
10716,10785,2
10717,10785,2
10725,10785,3
10726,10785,3
10733,10785,5
10734,10785,3
10743,10785,3
10751,10785,2
10753,10785,2
10754,10785,1
10761,10785,3
10764,10785,3
10765,10785,3
10769,10785,3
10774,10785,2
10775,10785,3
10777,10785,3
1,10787,3
10131,10787,3
1017,10787,1
10223,10787,2
10708,10787,4
10713,10787,1
10716,10787,3
10717,10787,1
10721,10787,1
10724,10787,2
10733,10787,4
10736,10787,2
10753,10787,3
10754,10787,5
10778,10787,1
1,10790,1
1017,10790,3
10223,10790,5
10358,10790,3
10395,10790,2
10708,10790,3
10713,10790,1
10717,10790,2
10726,10790,1
10733,10790,3
10736,10790,3
10737,10790,3
10751,10790,2
10754,10790,3
10766,10790,3
10769,10790,2
10774,10790,3
10787,10790,1
1,10792,5
1017,10792,2
1020,10792,1
10223,10792,3
1025,10792,1
10358,10792,3
10395,10792,3
10653536,10792,2
10675006,10792,2
10707,10792,1
10713,10792,3
10717,10792,1
10724,10792,3
10725,10792,2
10734,10792,2
10749,10792,1
10751,10792,1
10754,10792,3
10761,10792,3
10764,10792,1
10765,10792,1
10766,10792,4
10769,10792,3
10774,10792,3
10777,10792,1
10787,10792,3
10790,10792,1
1,10793,3
10129,10793,2
1017,10793,4
1020,10793,2
1039,10793,1
10450,10793,2
10653536,10793,3
10710,10793,2
10725,10793,3
10726,10793,2
10733,10793,2
10734,10793,4
10737,10793,2
10743,10793,4
10753,10793,2
10766,10793,3
10769,10793,2
10770,10793,2
10777,10793,1
10782,10793,2
10785,10793,1
10149,10794,2
1017,10794,3
1020,10794,3
1025,10794,2
1039,10794,1
10395,10794,2
10450,10794,3
10675006,10794,2
10710,10794,3
10726,10794,3
10733,10794,3
10734,10794,3
10737,10794,5
10743,10794,3
10749,10794,1
10753,10794,3
10754,10794,1
10764,10794,1
10765,10794,2
10766,10794,3
10769,10794,3
10770,10794,3
10774,10794,2
10777,10794,2
10785,10794,3
10790,10794,2
10041,10796,4
10129,10796,1
10149,10796,3
1017,10796,1
1025,10796,3
10358,10796,3
1039,10796,2
10395,10796,4
10450,10796,3
10670,10796,2
10675006,10796,3
10707,10796,2
10708,10796,1
10713,10796,3
10717,10796,1
10721,10796,1
10726,10796,3
10736,10796,2
10737,10796,3
10749,10796,5
10751,10796,5
10754,10796,5
10761,10796,1
10764,10796,3
10765,10796,3
10766,10796,5
10769,10796,2
10774,10796,5
10775,10796,2
10777,10796,3
10778,10796,2
10782,10796,1
10787,10796,1
10790,10796,3
10792,10796,3
10041,10797,3
10063,10797,3
1017,10797,3
1020,10797,2
1025,10797,1
1039,10797,5
10395,10797,3
10670,10797,5
10675006,10797,2
10707,10797,5
10708,10797,1
10710,10797,4
10713,10797,3
10721,10797,2
10734,10797,1
10736,10797,5
10737,10797,2
10749,10797,5
10751,10797,5
10754,10797,3
10761,10797,2
10764,10797,3
10765,10797,3
10766,10797,3
10769,10797,2
10770,10797,2
10774,10797,3
10777,10797,3
10778,10797,2
10782,10797,3
10790,10797,3
10793,10797,2
10796,10797,5
1,10807,2
10041,10807,2
10063,10807,2
10129,10807,3
10131,10807,2
1020,10807,5
1025,10807,3
1039,10807,3
10395,10807,3
10670,10807,3
10675006,10807,3
10707,10807,3
10708,10807,2
10710,10807,3
10713,10807,4
10734,10807,3
10736,10807,3
10737,10807,3
10743,10807,1
10749,10807,3
10751,10807,3
10753,10807,3
10761,10807,3
10764,10807,1
10770,10807,3
10775,10807,2
10777,10807,3
10782,10807,3
10785,10807,3
10790,10807,2
10794,10807,3
10797,10807,3
1,10819,3
100247,10819,3
10129,10819,2
10131,10819,3
1020,10819,3
1025,10819,2
10395,10819,5
10670,10819,2
10675006,10819,2
10713,10819,3
10716,10819,3
10734,10819,1
10743,10819,2
10761,10819,2
10766,10819,2
10770,10819,1
10774,10819,2
10777,10819,1
10782,10819,2
10787,10819,3
10790,10819,1
10792,10819,3
10794,10819,2
10797,10819,1
10129,1084,5
10149,1084,3
1017,1084,2
1025,1084,5
10358,1084,2
1039,1084,2
10395,1084,3
10450,1084,2
10670,1084,5
10675006,1084,5
10707,1084,1
10717,1084,1
10734,1084,5
10737,1084,3
10743,1084,3
10749,1084,2
10751,1084,2
10754,1084,1
10761,1084,5
10764,1084,2
10769,1084,1
10774,1084,3
10775,1084,2
10777,1084,5
10785,1084,3
10792,1084,2
10796,1084,3
10797,1084,2
10807,1084,3
10129,10852,3
10149,10852,3
1017,10852,3
1020,10852,1
10223,10852,5
1025,10852,5
10358,10852,5
1039,10852,5
10395,10852,2
10450,10852,5
10670,10852,5
10675006,10852,4
10710,10852,3
10713,10852,3
10725,10852,1
10726,10852,2
10733,10852,2
10734,10852,3
10736,10852,2
10737,10852,1
10743,10852,2
10749,10852,5
10754,10852,1
10761,10852,3
10765,10852,2
10766,10852,1
10769,10852,5
10770,10852,3
10777,10852,3
10782,10852,2
10785,10852,1
10793,10852,4
10794,10852,2
10796,10852,3
10797,10852,2
10807,10852,3
10041,1087,5
10063,1087,2
10129,1087,1
10149,1087,3
1017,1087,3
10223,1087,3
1025,1087,3
10358,1087,3
1039,1087,3
10395,1087,2
10450,1087,3
10670,1087,3
10675006,1087,3
10707,1087,5
10713,1087,3
10717,1087,2
10725,1087,4
10726,1087,3
10733,1087,3
10734,1087,2
10736,1087,3
10743,1087,5
10749,1087,3
10751,1087,1
10754,1087,3
10761,1087,3
10764,1087,3
10765,1087,5
10766,1087,3
10769,1087,5
10774,1087,2
10775,1087,2
10777,1087,4
10778,1087,2
10782,1087,4
10785,1087,3
10787,1087,2
10790,1087,4
10792,1087,1
10794,1087,5
10796,1087,3
10797,1087,3
10807,1087,3
10819,1087,2
10852,1087,1
1,10893,2
10041,10893,5
10063,10893,4
1017,10893,3
1025,10893,1
10395,10893,5
10653536,10893,2
10670,10893,2
10675006,10893,2
10707,10893,5
10710,10893,2
10716,10893,3
10717,10893,5
10721,10893,3
10725,10893,3
10734,10893,1
10743,10893,3
10751,10893,5
10754,10893,4
10761,10893,2
10764,10893,4
10765,10893,3
10766,10893,5
10769,10893,3
10774,10893,5
10775,10893,5
10777,10893,5
10778,10893,2
10782,10893,3
10785,10893,3
10790,10893,3
10792,10893,3
10793,10893,2
10796,10893,4
10797,10893,4
10819,10893,2
1084,10893,4
1087,10893,2
1,1095,3
10041,1095,3
10063,1095,3
10129,1095,3
10149,1095,3
1017,1095,3
1025,1095,3
10395,1095,3
10450,1095,3
105204,1095,2
10653536,1095,3
10670,1095,3
10675006,1095,3
10707,1095,3
10708,1095,2
10710,1095,1
10716,1095,1
10717,1095,5
10721,1095,2
10733,1095,2
10734,1095,3
10736,1095,2
10743,1095,2
10751,1095,3
10753,1095,2
10754,1095,5
10761,1095,3
10764,1095,3
10765,1095,2
10766,1095,3
10769,1095,3
10774,1095,3
10775,1095,3
10777,1095,3
10778,1095,2
10782,1095,3
10785,1095,3
10787,1095,2
10790,1095,1
10792,1095,1
10793,1095,3
10796,1095,2
10797,1095,3
10807,1095,3
1084,1095,3
10852,1095,3
10893,1095,3
10450,11015,2
105204,11015,3
10653536,11015,2
10708,11015,5
10710,11015,1
10716,11015,5
10717,11015,3
10721,11015,3
10724,11015,3
10726,11015,5
10733,11015,5
10736,11015,5
10751,11015,3
10753,11015,5
10754,11015,5
10778,11015,1
10785,11015,2
10787,11015,3
10790,11015,3
1095,11015,2
10129,11024486,2
1017,11024486,1
10450,11024486,3
105204,11024486,1
10653536,11024486,3
10675006,11024486,2
10708,11024486,3
10710,11024486,1
10716,11024486,3
10717,11024486,3
10721,11024486,1
10726,11024486,3
10733,11024486,3
10736,11024486,3
10751,11024486,1
10753,11024486,3
10754,11024486,3
10787,11024486,3
10790,11024486,3
10793,11024486,1
11015,11024486,3
1,11026082,2
10129,11026082,3
1017,11026082,3
1020,11026082,2
10358,11026082,4
1039,11026082,1
10395,11026082,2
10450,11026082,1
10675006,11026082,4
10713,11026082,2
10726,11026082,1
10733,11026082,1
10734,11026082,2
10737,11026082,2
10749,11026082,3
10754,11026082,4
10766,11026082,2
10769,11026082,2
10774,11026082,1
10794,11026082,1
10796,11026082,2
10807,11026082,3
10852,11026082,2
1087,11026082,2
10893,11026082,4
1095,11026082,1
1,11065,5
100247,11065,2
10129,11065,2
1020,11065,3
10223,11065,2
10358,11065,5
10395,11065,3
10653536,11065,5
10675006,11065,3
10713,11065,3
10749,11065,2
10754,11065,3
10764,11065,1
10766,11065,3
10769,11065,3
10774,11065,2
10792,11065,3
10793,11065,1
10796,11065,2
10797,11065,1
10819,11065,3
1087,11065,1
10893,11065,3
1095,11065,3
1,11105,3
10149,11105,1
1020,11105,2
10223,11105,3
10358,11105,3
105204,11105,2
10653536,11105,3
10675006,11105,1
10710,11105,2
10713,11105,1
10725,11105,1
10737,11105,2
10743,11105,1
10761,11105,1
10770,11105,2
10774,11105,2
10785,11105,2
10792,11105,1
10793,11105,2
10797,11105,2
1087,11105,1
10893,11105,3
1095,11105,1
10129,11128,2
10131,11128,1
10149,11128,2
1017,11128,2
1020,11128,3
1025,11128,2
10358,11128,2
1039,11128,2
10395,11128,2
10450,11128,2
105204,11128,3
10675006,11128,2
10710,11128,3
10713,11128,2
10726,11128,1
10734,11128,1
10737,11128,3
10749,11128,2
10753,11128,3
10754,11128,2
10764,11128,2
10765,11128,2
10766,11128,2
10769,11128,2
10770,11128,3
10777,11128,2
10790,11128,2
10794,11128,5
10807,11128,3
1084,11128,2
10852,11128,2
1087,11128,2
11024486,11128,2
11026082,11128,2
10041,1116,3
10129,1116,3
10149,1116,3
1017,1116,5
1025,1116,3
10358,1116,3
1039,1116,3
10395,1116,4
10450,1116,5
10675006,1116,3
10713,1116,3
10721,1116,2
10725,1116,5
10726,1116,5
10733,1116,2
10734,1116,4
10743,1116,2
10749,1116,3
10753,1116,1
10754,1116,4
10761,1116,1
10764,1116,5
10765,1116,3
10766,1116,5
10769,1116,5
10774,1116,5
10775,1116,2
10777,1116,5
10778,1116,1
10782,1116,2
10792,1116,3
10793,1116,5
10796,1116,5
10797,1116,2
10819,1116,2
1084,1116,1
10852,1116,3
1087,1116,5
10893,1116,4
1095,1116,2
11026082,1116,3
11065,1116,3
11105,1116,2
10041,11222,5
10129,11222,2
10149,11222,1
1017,11222,3
10223,11222,2
1025,11222,4
10358,11222,2
10395,11222,5
10450,11222,5
10670,11222,2
10675006,11222,2
10707,11222,3
10713,11222,1
10716,11222,1
10717,11222,4
10725,11222,3
10726,11222,3
10733,11222,3
10734,11222,4
10743,11222,3
10749,11222,2
10751,11222,2
10754,11222,5
10761,11222,2
10764,11222,5
10765,11222,4
10766,11222,5
10769,11222,5
10774,11222,5
10775,11222,4
10777,11222,5
10778,11222,2
10782,11222,4
10785,11222,3
10790,11222,4
10793,11222,2
10794,11222,4
10796,11222,4
10797,11222,5
10819,11222,2
1084,11222,5
10852,11222,2
1087,11222,4
10893,11222,5
1095,11222,3
11026082,11222,2
11065,11222,1
11105,11222,2
11128,11222,2
1116,11222,1
100247,11291,1
10041,11291,3
10063,11291,3
10129,11291,3
10149,11291,2
1017,11291,2
1020,11291,4
10223,11291,3
1025,11291,3
10358,11291,3
1039,11291,1
10395,11291,3
10450,11291,3
105204,11291,2
10670,11291,3
10675006,11291,3
10707,11291,3
10710,11291,2
10713,11291,3
10717,11291,3
10734,11291,3
10736,11291,1
10737,11291,2
10743,11291,3
10749,11291,3
10751,11291,3
10753,11291,2
10754,11291,3
10761,11291,3
10764,11291,3
10765,11291,3
10766,11291,3
10769,11291,3
10770,11291,2
10774,11291,3
10775,11291,3
10777,11291,3
10782,11291,3
10785,11291,3
10790,11291,2
10792,11291,3
10793,11291,2
10796,11291,3
10797,11291,5
10807,11291,3
1084,11291,3
10852,11291,3
1087,11291,3
10893,11291,3
1095,11291,3
11026082,11291,1
11065,11291,3
11105,11291,2
1116,11291,3
11222,11291,3
10129,113147,1
1020,113147,3
10358,113147,1
105204,113147,3
10670,113147,2
10675006,113147,2
10710,113147,3
10734,113147,2
10737,113147,3
10753,113147,3
10761,113147,1
10770,113147,3
10794,113147,3
10807,113147,3
10852,113147,1
10893,113147,1
11128,113147,4
10129,11335,4
1017,11335,2
10223,11335,3
1025,11335,4
10358,11335,5
1039,11335,1
10395,11335,1
10450,11335,2
10670,11335,3
10675006,11335,5
10708,11335,3
10713,11335,1
10726,11335,2
10734,11335,3
10737,11335,4
10743,11335,1
10749,11335,2
10751,11335,1
10754,11335,2
10761,11335,3
10764,11335,1
10765,11335,2
10775,11335,2
10777,11335,3
10785,11335,3
10787,11335,1
10794,11335,2
10807,11335,2
10819,11335,2
1084,11335,3
10852,11335,3
1095,11335,3
11024486,11335,2
11026082,11335,1
11128,11335,2
1116,11335,3
11291,11335,3
113147,11335,1
10041,11343,1
10129,11343,4
10149,11343,3
1017,11343,2
1025,11343,3
10358,11343,3
1039,11343,3
10395,11343,3
10450,11343,3
10653536,11343,2
10675006,11343,3
10708,11343,3
10713,11343,3
10717,11343,1
10721,11343,3
10725,11343,3
10726,11343,3
10737,11343,3
10749,11343,3
10751,11343,3
10753,11343,1
10754,11343,5
10761,11343,1
10764,11343,3
10765,11343,3
10766,11343,3
10769,11343,3
10774,11343,2
10775,11343,3
10777,11343,3
10778,11343,1
10790,11343,3
10792,11343,4
10796,11343,5
1084,11343,3
10852,11343,3
1087,11343,5
10893,11343,2
11015,11343,1
11024486,11343,1
11026082,11343,4
11065,11343,3
11105,11343,1
11128,11343,2
1116,11343,5
11222,11343,2
11291,11343,2
11335,11343,3
10129,11368,3
1017,11368,3
1020,11368,2
10223,11368,2
1025,11368,2
10358,11368,2
10395,11368,3
10653536,11368,3
10675006,11368,2
10707,11368,1
10710,11368,2
10713,11368,2
10734,11368,1
10754,11368,3
10761,11368,1
10764,11368,2
10766,11368,3
10769,11368,5
10770,11368,2
10774,11368,3
10777,11368,1
10782,11368,3
10790,11368,3
10793,11368,5
10796,11368,2
10797,11368,5
10807,11368,2
1084,11368,1
10852,11368,2
10893,11368,3
1095,11368,3
11024486,11368,3
11026082,11368,4
11065,11368,3
11128,11368,2
1116,11368,3
11222,11368,5
11291,11368,4
11335,11368,1
100247,11410,2
10129,11410,3
10149,11410,4
1020,11410,3
10223,11410,5
1025,11410,3
10358,11410,5
10675006,11410,3
10710,11410,3
10713,11410,3
10737,11410,3
10743,11410,3
10749,11410,2
10753,11410,1
10761,11410,5
10764,11410,1
10766,11410,3
10769,11410,3
10770,11410,3
10785,11410,2
10792,11410,3
10794,11410,3
10807,11410,3
10819,11410,3
10852,11410,5
1087,11410,3
11065,11410,3
11128,11410,3
1116,11410,3
11291,11410,3
113147,11410,3
11343,11410,3
1,11411,1
10041,11411,2
10149,11411,3
1017,11411,2
10223,11411,3
10358,11411,3
10395,11411,2
10653536,11411,2
10670,11411,3
10707,11411,2
10713,11411,1
10717,11411,2
10721,11411,2
10743,11411,3
10749,11411,2
10751,11411,2
10754,11411,2
10761,11411,3
10764,11411,2
10765,11411,3
10766,11411,2
10769,11411,2
10774,11411,2
10775,11411,2
10777,11411,2
10778,11411,2
10785,11411,3
10787,11411,3
10790,11411,2
10794,11411,2
10796,11411,5
10797,11411,3
10807,11411,1
10819,11411,2
1087,11411,5
10893,11411,2
11024486,11411,1
11026082,11411,2
11128,11411,2
1116,11411,2
11222,11411,2
11343,11411,2
10041,11432,4
10063,11432,3
1017,11432,3
1020,11432,2
10223,11432,2
1025,11432,1
10358,11432,2
1039,11432,1
10395,11432,3
10450,11432,1
10670,11432,2
10675006,11432,2
10707,11432,3
10710,11432,3
10713,11432,2
10716,11432,1
10717,11432,3
10721,11432,3
10725,11432,3
10743,11432,2
10749,11432,2
10751,11432,3
10754,11432,3
10761,11432,2
10764,11432,3
10765,11432,3
10766,11432,3
10769,11432,3
10774,11432,3
10775,11432,3
10777,11432,3
10778,11432,1
10782,11432,3
10785,11432,2
10790,11432,3
10792,11432,3
10796,11432,5
10797,11432,5
1084,11432,3
10852,11432,2
10893,11432,3
1095,11432,3
11026082,11432,3
11065,11432,3
11105,11432,2
1116,11432,3
11222,11432,5
11291,11432,3
11368,11432,5
11410,11432,1
100247,1146,2
10041,1146,3
10063,1146,1
10129,1146,3
10149,1146,2
1017,1146,2
1020,1146,3
10223,1146,3
1025,1146,3
10358,1146,5
1039,1146,3
10395,1146,1
10653536,1146,3
10670,1146,5
10675006,1146,5
10707,1146,3
10713,1146,3
10717,1146,1
10734,1146,3
10736,1146,3
10743,1146,3
10749,1146,5
10751,1146,2
10761,1146,4
10764,1146,1
10765,1146,2
10766,1146,1
10769,1146,4
10770,1146,1
10774,1146,2
10777,1146,5
10782,1146,2
10785,1146,3
10792,1146,3
10796,1146,2
10797,1146,4
10807,1146,3
10819,1146,3
1084,1146,1
10852,1146,4
1087,1146,5
10893,1146,2
1095,1146,1
11024486,1146,1
11065,1146,2
11105,1146,1
11128,1146,2
1116,1146,2
11222,1146,2
11291,1146,3
11335,1146,1
11343,1146,1
11410,1146,3
11411,1146,5
10041,1147,1
10129,1147,3
1017,1147,3
1020,1147,2
10223,1147,2
1025,1147,3
10358,1147,3
1039,1147,2
10395,1147,3
10450,1147,3
10670,1147,3
10675006,1147,3
10707,1147,2
10713,1147,3
10734,1147,3
10737,1147,2
10743,1147,2
10749,1147,3
10751,1147,1
10754,1147,3
10761,1147,3
10764,1147,2
10766,1147,3
10769,1147,3
10770,1147,2
10774,1147,3
10777,1147,3
10782,1147,1
10785,1147,3
10792,1147,1
10796,1147,2
10797,1147,3
10807,1147,3
1084,1147,1
10852,1147,3
1087,1147,3
10893,1147,3
1095,1147,3
11105,1147,2
1116,1147,3
11222,1147,3
11291,1147,5
11335,1147,1
11343,1147,3
11368,1147,1
11432,1147,3
1146,1147,3
1017,11470,2
1020,11470,3
10395,11470,2
10450,11470,2
105204,11470,2
10710,11470,3
10726,11470,2
10733,11470,2
10734,11470,2
10737,11470,3
10766,11470,2
10769,11470,2
10770,11470,3
10774,11470,2
10782,11470,2
10793,11470,2
10794,11470,3
10807,11470,2
1087,11470,2
11015,11470,1
11128,11470,3
1116,11470,2
113147,11470,3
11343,11470,5
11411,11470,2
10129,11511,2
1017,11511,3
10223,11511,2
10358,11511,2
10395,11511,3
10450,11511,3
10653536,11511,1
10725,11511,2
10726,11511,3
10733,11511,3
10734,11511,3
10743,11511,5
10754,11511,2
10766,11511,3
10769,11511,3
10774,11511,3
10782,11511,2
10785,11511,3
10790,11511,2
10792,11511,2
10793,11511,1
10794,11511,3
10796,11511,3
10797,11511,3
10819,11511,2
1087,11511,4
10893,11511,3
1095,11511,3
11065,11511,1
1116,11511,5
11222,11511,3
11291,11511,1
11343,11511,2
11368,11511,3
11432,11511,3
1147,11511,1
10063,11513,2
10129,11513,4
10149,11513,2
1017,11513,2
10223,11513,3
10358,11513,5
10450,11513,2
10675006,11513,2
10713,11513,2
10725,11513,3
10743,11513,3
10749,11513,2
10754,11513,2
10761,11513,3
10764,11513,3
10765,11513,2
10766,11513,2
10769,11513,2
10774,11513,4
10777,11513,4
10785,11513,3
10793,11513,3
10794,11513,2
1084,11513,5
1087,11513,5
10893,11513,3
11026082,11513,3
11105,11513,3
11128,11513,2
1116,11513,1
11222,11513,5
11335,11513,3
11368,11513,3
11410,11513,2
11411,11513,5
11432,11513,2
1146,11513,3
10041,116,1
10129,116,3
10149,116,1
1017,116,5
1020,116,1
1025,116,3
10358,116,3
1039,116,4
10395,116,2
10450,116,4
10675006,116,5
10713,116,3
10721,116,2
10725,116,3
10734,116,5
10749,116,4
10754,116,3
10761,116,1
10764,116,3
10765,116,1
10766,116,5
10769,116,5
10774,116,3
10777,116,4
10785,116,1
10792,116,4
10796,116,3
1084,116,3
10852,116,3
1087,116,1
10893,116,3
1095,116,3
11024486,116,2
11026082,116,1
11065,116,3
11128,116,2
1116,116,3
11222,116,3
11291,116,3
113147,116,2
11343,116,5
11368,116,1
11410,116,3
11432,116,3
1146,116,3
1147,116,3
11470,116,2
11513,116,2
10129,11659,1
1017,11659,3
10223,11659,3
10358,11659,3
1039,11659,3
10395,11659,2
10450,11659,3
10670,11659,2
10675006,11659,5
10707,11659,2
10716,11659,3
10717,11659,1
10721,11659,3
10725,11659,3
10734,11659,3
10749,11659,3
10751,11659,2
10761,11659,2
10766,11659,5
10769,11659,3
10777,11659,3
10793,11659,3
10796,11659,2
10797,11659,2
10852,11659,4
1087,11659,1
10893,11659,2
11026082,11659,4
1116,11659,3
11222,11659,2
11335,11659,3
11343,11659,4
11368,11659,4
11411,11659,2
11432,11659,2
1147,11659,3
11511,11659,5
116,11659,3
1,11860,3
10041,11860,2
10063,11860,2
10129,11860,4
1020,11860,2
10223,11860,5
1025,11860,3
10358,11860,4
