"node_1","node_2","edge"
915,3278,5
24724788,3278,5
9954894,3278,3
11410,3278,5
18945,3278,5
15746591,3278,5
1198,3278,2
7991,3278,4
22237157,3278,5
1020,3278,5
83437,3278,5
33781,3278,5
4480284,3278,5
10708,3278,5
28220357,3278,5
22278882,3278,5
19117,16035180,5
3288,16035180,3
4068,16035180,2
20205,16035180,1
20368,16035180,2
19971,16035180,1
19595,16035180,5
19894,16035180,5
2941,16035180,1
19445,16035180,2
3295,16035180,1
4414,16035180,1
19198,16035180,5
20377,16035180,5
20524,16035180,3
19177,16035180,5
19178,16035180,3
259,16035180,3
20831,16035180,5
3447,16035180,1
3705455,16035180,5
20471,16035180,5
2416014,16035180,5
951542,16035180,5
19874,16035180,1
38587183,16035180,5
22145,16035180,5
20912,16035180,5
20644,16035180,5
119,16035180,5
686,16035180,5
2035,16035180,1
2343083,16035180,1
885,16035180,2
207,16035180,1
10450,16035180,4
10778,16035180,2
2303,16035180,3
3286,16035180,1
4100,16035180,2
1269570,16035180,5
2722,16035180,5
57,16035180,3
2344,16035180,2
11470,16035180,2
19860,16035180,3
2741,16035180,4
250757,16035180,5
604136,16035180,5
400190,16035180,5
306952,16035180,4
22215040,16035180,3
10118,16035180,5
23642,16035180,5
22259918,16035180,5
900,16035180,4
4105,16035180,5
23128,16035180,5
435,16035180,2
2572,16035180,5
3275,16035180,4
10790,16035180,2
43686362,16035180,2
454,16035180,2
2612,16035180,4
22254381,16035180,5
16035645,16035180,5
898,16035180,5
2937,16035180,5
32312,16035180,4
3897,16035180,5
644,16035180,2
15935088,16035180,5
22215213,16035180,2
32019,16035180,2
2538,16035180,5
2695,16035180,5
259608,16035180,5
32597,16035180,5
1915,16035180,1
32248843,16035180,5
20039,16035180,3
3443,16035180,2
3793,16035180,1
145,16035180,1
11291,16035180,3
4729,16035180,5
2104,16035180,5
4777,16035180,2
3282,16035180,1
10775,16035180,5
2774,16035180,5
32651,16035180,5
18774,16035180,5
14650,16035180,5
741,16035180,5
914,16035180,2
22258792,16035180,1
20667,16035180,5
3283,16035180,3
24802084,16035180,5
11128,16035180,5
9904,16035180,5
4102,16035180,5
3122,16035180,5
26172019,16035180,5
13753,16035180,5
18866,16035180,5
22278758,16035180,5
1212,16035180,3
15728,16035180,5
2205759,16035180,1
2838,16035180,5
1457,16035180,1
4222,16035180,5
26400515,16035180,5
2938,16035180,5
10707,16035180,5
606,16035180,3
385,16035180,5
4148,16035180,2
17430033,16035180,5
6146,16035180,1
915,16035180,5
10893,16035180,5
25153458,16035180,5
773,16035180,5
3627,16035180,3
20590,16035180,5
16039,16035180,5
412,16035180,2
3250,16035180,5
37999108,16035180,3
38575857,16035180,5
1618,16035180,2
151603,16035180,5
20107,16035180,5
1025,16035180,1
22237157,16035180,5
3902,16035180,1
2144,16035180,2
10708,16035180,5
28220357,16035180,5
19684,16035180,5
10743,16035180,1
13810583,10795,5
19117,10795,5
3468,10795,5
4068,10795,3
20377,10795,2
19177,10795,5
26355171,10795,2
19178,10795,4
19613,10795,3
20831,10795,5
3125,10795,5
19629,10795,5
20471,10795,3
19978,10795,5
2416014,10795,5
951542,10795,2
4416,10795,5
19443,10795,4
38587183,10795,4
144191,10795,5
15743798,10795,5
2440270,10795,5
22145,10795,5
19104,10795,1
19289,10795,5
20912,10795,5
20666,10795,5
119,10795,5
686,10795,3
2343083,10795,5
16197305,10795,5
10450,10795,1
11659,10795,5
2180235,10795,5
25142246,10795,2
10766,10795,5
121931,10795,3
10131,10795,2
25565,10795,1
299019,10795,5
19860,10795,5
2741,10795,1
604136,10795,5
13793124,10795,4
15730,10795,5
306952,10795,5
22215040,10795,2
10118,10795,2
20584,10795,5
107319,10795,5
4041458,10795,5
22231810,10795,5
38597962,10795,5
22259918,10795,4
27919836,10795,1
4795,10795,5
22295908,10795,5
22215038,10795,2
10790,10795,5
20902,10795,3
454,10795,1
2755,10795,4
10721,10795,5
2258075,10795,1
22254381,10795,5
4011,10795,1
19134,10795,5
90264,10795,5
16035645,10795,5
2937,10795,5
3231,10795,5
22252073,10795,5
3897,10795,4
644,10795,5
20888,10795,3
2538,10795,1
2695,10795,5
20872,10795,5
2383,10795,1
32248843,10795,5
38567015,10795,5
3793,10795,1
145,10795,2
4729,10795,5
250137,10795,5
2774,10795,3
32651,10795,3
18774,10795,4
14650,10795,3
279084,10795,5
2007830,10795,5
2328456,10795,5
274898,10795,5
741,10795,3
22258792,10795,3
16508691,10795,3
14087,10795,5
20667,10795,3
24802084,10795,1
9904,10795,5
19132,10795,5
19372472,10795,5
3122,10795,3
1725,10795,2
22278758,10795,5
464,10795,5
15728,10795,5
2166057,10795,5
2205759,10795,3
2021,10795,2
26400515,10795,5
2938,10795,5
10707,10795,5
1039,10795,2
3412,10795,5
4148,10795,5
6146,10795,4
10893,10795,3
773,10795,3
1233,10795,2
24724788,10795,1
9954894,10795,5
20590,10795,2
11410,10795,5
505817,10795,3
481,10795,2
37999108,10795,4
15746591,10795,5
6458,10795,5
22367982,10795,2
1198,10795,2
16387,10795,5
65805,10795,5
1338,10795,1
83419,10795,5
22248376,10795,5
301810,10795,5
1618,10795,5
15810,10795,5
19243,10795,5
151603,10795,5
20107,10795,5
22322596,10795,5
3868,10795,5
7991,10795,5
22237157,10795,5
1020,10795,1
83437,10795,5
33781,10795,5
4480284,10795,5
10708,10795,5
28220357,10795,5
19684,10795,5
10743,10795,3
3278,10795,5
16035180,10795,3
784359,9846,5
12970,9846,1
19733,9846,4
19629,9846,1
20471,9846,2
4722,9846,4
2416014,9846,1
144191,9846,5
20103,9846,5
20666,9846,5
2343083,9846,1
16638,9846,5
2180235,9846,1
63197,9846,5
2923,9846,2
121931,9846,5
38575541,9846,5
19860,9846,1
1884,9846,1
199650,9846,2
400190,9846,5
22218026,9846,2
22218079,9846,5
306952,9846,5
22259918,9846,5
7313,9846,2
1500701,9846,5
22295908,9846,2
16036006,9846,5
22407337,9846,5
4463,9846,1
4767,9846,2
10790,9846,2
13315,9846,5
43686362,9846,3
2755,9846,1
2258075,9846,1
22254381,9846,3
12600,9846,2
19134,9846,5
90264,9846,1
4047,9846,5
557,9846,4
2937,9846,2
22252073,9846,2
1545,9846,5
29021234,9846,5
3897,9846,4
20872,9846,2
2383,9846,1
259608,9846,5
3294,9846,2
32597,9846,5
23826,9846,5
10041,9846,1
1915,9846,5
32248843,9846,4
12225586,9846,3
329907,9846,5
3443,9846,1
36408,9846,5
4359170,9846,5
1639,9846,2
4777,9846,2
3282,9846,5
250137,9846,3
10775,9846,1
2774,9846,2
32651,9846,1
793,9846,5
2675,9846,2
291545,9846,5
12265,9846,5
914,9846,5
22258792,9846,5
2692,9846,5
26717,9846,5
16508691,9846,5
2826,9846,5
11128,9846,5
19372472,9846,3
26172019,9846,5
22278758,9846,5
38566628,9846,5
464,9846,3
1589,9846,5
2205759,9846,2
2838,9846,5
1457,9846,5
4222,9846,5
40613800,9846,5
2938,9846,4
16514361,9846,5
606,9846,1
385,9846,5
695,9846,3
1039,9846,5
3412,9846,5
22257516,9846,5
3291,9846,3
13477335,9846,5
297321,9846,5
22418814,9846,4
915,9846,2
29398,9846,1
10893,9846,5
25153458,9846,5
773,9846,1
1233,9846,5
22243,9846,5
9954894,9846,5
81171,9846,1
1758,9846,2
16039,9846,5
412,9846,5
42168,9846,5
22215422,9846,5
3250,9846,5
27918680,9846,4
505817,9846,2
481,9846,5
37999108,9846,2
2568,9846,5
65805,9846,1
1338,9846,5
301810,9846,5
3868,9846,5
22237157,9846,5
3902,9846,5
11024517,9846,5
1020,9846,1
37505304,9846,5
33781,9846,5
10708,9846,1
28220357,9846,3
640334,9846,5
22278882,9846,5
1891,9846,5
16035180,9846,1
4068,2333368,1
19595,2333368,1
19894,2333368,3
2941,2333368,1
4238,2333368,5
17299,2333368,3
3125,2333368,4
19629,2333368,2
3127,2333368,2
20471,2333368,3
4722,2333368,5
4264,2333368,1
566,2333368,2
2416014,2333368,4
17000313,2333368,5
137295,2333368,1
19443,2333368,2
10765,2333368,5
144191,2333368,5
20103,2333368,5
38564263,2333368,5
1771,2333368,3
2343083,2333368,5
885,2333368,1
2046,2333368,3
16638,2333368,5
3106,2333368,1
10450,2333368,5
11659,2333368,5
25142246,2333368,5
3622,2333368,4
4782,2333368,5
63197,2333368,5
4100,2333368,1
1269570,2333368,4
2722,2333368,3
2923,2333368,5
10766,2333368,5
121931,2333368,5
57,2333368,1
2344,2333368,1
2751,2333368,3
10131,2333368,5
11470,2333368,5
421828,2333368,5
38575541,2333368,5
299019,2333368,5
255,2333368,2
2710,2333368,1
3267,2333368,1
16039877,2333368,4
22215429,2333368,1
6143,2333368,2
3332535,2333368,5
22218079,2333368,1
306952,2333368,5
22215040,2333368,2
4041458,2333368,5
38597962,2333368,1
2433,2333368,5
900,2333368,5
2218,2333368,5
4105,2333368,2
330779,2333368,5
27919836,2333368,4
7313,2333368,3
4795,2333368,5
23128,2333368,5
16036006,2333368,5
22407337,2333368,3
9181,2333368,5
13757,2333368,3
22215038,2333368,5
4463,2333368,3
14,2333368,4
435,2333368,2
2572,2333368,1
3275,2333368,1
4767,2333368,5
2612,2333368,1
2755,2333368,5
10721,2333368,5
259060,2333368,5
2258075,2333368,5
22254381,2333368,5
29026322,2333368,5
16035645,2333368,4
4759,2333368,5
3231,2333368,5
32312,2333368,4
24577351,2333368,5
22252073,2333368,4
2034,2333368,4
2779,2333368,1
15935088,2333368,5
18929519,2333368,5
32019,2333368,5
2538,2333368,4
2695,2333368,5
2383,2333368,5
3294,2333368,5
10041,2333368,5
519,2333368,5
2818,2333368,3
3443,2333368,1
3793,2333368,2
145,2333368,3
36408,2333368,5
2772,2333368,5
19017,2333368,5
11291,2333368,5
3287,2333368,3
3778,2333368,5
12501,2333368,5
1639,2333368,5
4777,2333368,5
3282,2333368,2
233534,2333368,5
2774,2333368,5
18774,2333368,2
793,2333368,5
635723,2333368,4
14650,2333368,2
2675,2333368,5
291545,2333368,5
2725,2333368,5
6898,2333368,5
274898,2333368,5
741,2333368,5
12265,2333368,5
22258792,2333368,4
16508691,2333368,5
14087,2333368,5
3283,2333368,5
11128,2333368,5
4102,2333368,5
1725,2333368,2
26172019,2333368,5
18866,2333368,1
1212,2333368,5
15728,2333368,1
2205759,2333368,2
2838,2333368,5
432,2333368,3
18734,2333368,5
4222,2333368,5
2021,2333368,1
2938,2333368,5
16514361,2333368,5
606,2333368,1
1087,2333368,5
385,2333368,3
4148,2333368,5
13798524,2333368,5
3291,2333368,5
13477335,2333368,5
17430033,2333368,5
6146,2333368,2
915,2333368,4
10764,2333368,5
25153458,2333368,5
773,2333368,5
24724788,2333368,5
95,2333368,1
9954894,2333368,5
3627,2333368,1
1758,2333368,5
16039,2333368,5
4265,2333368,5
412,2333368,5
3250,2333368,5
27918680,2333368,5
505817,2333368,5
481,2333368,5
13477248,2333368,5
1198,2333368,5
16387,2333368,5
65805,2333368,5
1338,2333368,5
11335,2333368,1
1618,2333368,5
15810,2333368,5
22322596,2333368,5
1025,2333368,5
3902,2333368,5
37505304,2333368,5
33781,2333368,5
113907,2333368,5
1669,2333368,5
2144,2333368,5
10708,2333368,2
4756,2333368,5
640334,2333368,5
12001159,2333368,3
10743,2333368,5
1891,2333368,5
9846,2333368,5
19117,354008,5
3468,354008,5
958,354008,1
3288,354008,1
4068,354008,2
20205,354008,3
20368,354008,1
19971,354008,1
19595,354008,5
19894,354008,5
2941,354008,1
4238,354008,5
19445,354008,5
3295,354008,4
3298,354008,3
4414,354008,4
19198,354008,5
20131,354008,5
20377,354008,1
20416,354008,5
20524,354008,5
19177,354008,5
19178,354008,2
19733,354008,5
19613,354008,5
20831,354008,5
3447,354008,4
3125,354008,5
20471,354008,5
19978,354008,5
4264,354008,1
2416014,354008,5
19647,354008,5
4416,354008,3
19443,354008,5
20664,354008,2
2440270,354008,5
22145,354008,5
19104,354008,5
19289,354008,5
20912,354008,5
119,354008,5
2035,354008,1
2343083,354008,5
207,354008,1
3106,354008,1
10450,354008,5
11659,354008,5
2180235,354008,5
25142246,354008,4
10778,354008,1
4100,354008,1
1269570,354008,4
2722,354008,3
2923,354008,1
57,354008,4
2344,354008,1
2751,354008,2
10131,354008,5
11470,354008,4
299019,354008,5
255,354008,1
19860,354008,5
2741,354008,5
3267,354008,1
2566,354008,1
604136,354008,5
15730,354008,5
306952,354008,5
22215040,354008,5
10118,354008,5
20584,354008,5
107319,354008,5
4041458,354008,5
22231810,354008,5
38597962,354008,5
23642,354008,4
900,354008,4
4105,354008,4
27919836,354008,5
4795,354008,5
18899,354008,5
22408237,354008,5
14,354008,5
435,354008,1
2572,354008,5
3275,354008,1
4767,354008,5
10790,354008,5
13315,354008,5
43686362,354008,5
454,354008,4
2755,354008,5
10721,354008,5
4011,354008,5
16035645,354008,5
557,354008,1
898,354008,1
2937,354008,5
32312,354008,2
22252073,354008,5
644,354008,5
2034,354008,2
15935088,354008,5
18929519,354008,5
2538,354008,4
20872,354008,5
259608,354008,5
10041,354008,5
1915,354008,5
32248843,354008,5
2818,354008,5
3443,354008,5
3793,354008,5
145,354008,3
36408,354008,5
19017,354008,1
4729,354008,5
3287,354008,5
4359170,354008,5
1639,354008,2
4777,354008,5
3282,354008,5
250137,354008,5
10775,354008,1
2774,354008,5
32651,354008,5
18774,354008,5
793,354008,3
635723,354008,4
14650,354008,5
279084,354008,5
2675,354008,5
291545,354008,5
274898,354008,5
741,354008,5
12265,354008,1
10670,354008,5
914,354008,5
22258792,354008,5
2692,354008,5
16508691,354008,5
14087,354008,5
20667,354008,5
3283,354008,1
24802084,354008,5
9904,354008,5
19132,354008,5
19372472,354008,5
4102,354008,4
3122,354008,5
1725,354008,4
18866,354008,1
22278758,354008,5
1212,354008,5
464,354008,5
15728,354008,5
2166057,354008,5
2205759,354008,5
2838,354008,5
1457,354008,5
4222,354008,5
2938,354008,5
3279,354008,5
10707,354008,5
606,354008,5
695,354008,5
1039,354008,5
3412,354008,5
22257516,354008,5
4148,354008,5
3291,354008,1
17430033,354008,1
6146,354008,5
773,354008,3
1233,354008,5
9954894,354008,5
3627,354008,3
20590,354008,5
1758,354008,2
4265,354008,3
42168,354008,5
3250,354008,5
18945,354008,5
20544,354008,5
27918680,354008,5
481,354008,5
37999108,354008,5
6458,354008,3
8663,354008,5
1198,354008,3
16387,354008,5
65805,354008,5
83419,354008,5
22248376,354008,5
11335,354008,5
301810,354008,5
1618,354008,5
15810,354008,5
19243,354008,5
151603,354008,5
1025,354008,4
3868,354008,5
7991,354008,5
22237157,354008,5
3902,354008,2
37505304,354008,5
33781,354008,5
4480284,354008,5
10708,354008,5
80054,354008,5
10743,354008,5
1891,354008,5
10795,354008,5
9846,354008,1
22285489,11105,2
20416,11105,1
19978,11105,2
4722,11105,1
19825,11105,1
38587183,11105,5
15743798,11105,3
2440270,11105,4
16046029,11105,5
20103,11105,2
32890376,11105,3
2180235,11105,2
121931,11105,5
15730,11105,5
306952,11105,4
107319,11105,5
22231810,11105,5
22259918,11105,5
330779,11105,5
27919836,11105,1
10721,11105,3
259060,11105,5
717039,11105,5
22254381,11105,3
28220787,11105,5
22237634,11105,1
4047,11105,2
3231,11105,1
24577351,11105,1
13739,11105,2
20888,11105,1
32019,11105,2
8331868,11105,5
259608,11105,3
32597,11105,5
32248843,11105,3
12001699,11105,4
36408,11105,1
4359170,11105,1
250137,11105,5
233534,11105,5
279084,11105,5
1349477,11105,5
6898,11105,5
1869930,11105,5
2692,11105,3
36768,11105,1
20667,11105,1
2826,11105,5
22508,11105,5
1725,11105,2
26172019,11105,1
38566628,11105,5
15728,11105,1
40613800,11105,2
10707,11105,3
385,11105,1
1039,11105,1
27925546,11105,5
4148,11105,2
297321,11105,1
29398,11105,1
33965,11105,5
1233,11105,2
20590,11105,2
81171,11105,5
11410,11105,5
16039,11105,4
412,11105,4
3250,11105,2
20544,11105,2
13473623,11105,5
6458,11105,1
38575857,11105,3
22367982,11105,5
16387,11105,5
65805,11105,1
83419,11105,5
22248376,11105,5
301810,11105,5
15810,11105,2
19243,11105,5
151603,11105,5
20107,11105,5
13479080,11105,3
22322596,11105,5
3902,11105,2
11024517,11105,5
83437,11105,3
37505304,11105,5
113907,11105,1
4480284,11105,1
80054,11105,5
640334,11105,5
19684,11105,5
10743,11105,5
16035180,11105,3
10795,11105,3
354008,11105,4
20131,195230,1
32747324,195230,1
19177,195230,5
19733,195230,5
19613,195230,3
20831,195230,5
17299,195230,2
20471,195230,5
290457,195230,2
4264,195230,1
2416014,195230,3
19443,195230,5
38587183,195230,1
3280,195230,1
20664,195230,5
20912,195230,4
20103,195230,5
38565607,195230,5
20666,195230,5
2046,195230,4
16638,195230,5
10450,195230,3
11659,195230,1
25142246,195230,3
63197,195230,5
2303,195230,1
1269570,195230,2
10766,195230,5
121931,195230,5
10131,195230,2
299019,195230,5
19860,195230,5
12001401,195230,5
194847,195230,3
22218079,195230,5
306952,195230,5
23642,195230,1
22259918,195230,5
2433,195230,5
900,195230,5
2218,195230,5
4105,195230,4
330779,195230,5
27919836,195230,5
7313,195230,5
4795,195230,5
1500701,195230,5
4463,195230,5
14,195230,5
2572,195230,1
4767,195230,5
2755,195230,5
10721,195230,5
12600,195230,3
19134,195230,5
90264,195230,2
4047,195230,5
4759,195230,5
557,195230,4
2937,195230,5
3231,195230,5
24577351,195230,5
22252073,195230,3
3897,195230,2
644,195230,5
15935088,195230,5
2538,195230,2
20872,195230,4
259608,195230,5
3294,195230,5
32597,195230,5
10041,195230,3
1915,195230,5
32248843,195230,5
519,195230,3
3793,195230,1
2772,195230,5
19017,195230,5
11291,195230,3
2104,195230,2
4359170,195230,5
3282,195230,3
250137,195230,4
233534,195230,5
2774,195230,3
793,195230,5
635723,195230,5
2675,195230,3
2725,195230,1
274898,195230,5
741,195230,2
12265,195230,5
2692,195230,5
26717,195230,5
16508691,195230,5
14087,195230,5
3283,195230,5
2826,195230,5
11128,195230,3
4102,195230,5
1725,195230,5
26172019,195230,4
22278758,195230,5
38566628,195230,5
464,195230,2
15728,195230,5
2205759,195230,3
2838,195230,5
385,195230,5
695,195230,1
1039,195230,5
3412,195230,3
4148,195230,2
297321,195230,2
17430033,195230,3
22418814,195230,5
29398,195230,1
10764,195230,3
25153458,195230,5
773,195230,3
1233,195230,5
22243,195230,5
95,195230,1
3627,195230,5
20590,195230,3
16039,195230,5
4265,195230,3
42168,195230,5
22215422,195230,5
3250,195230,5
2568,195230,5
1198,195230,1
16387,195230,5
65805,195230,5
1338,195230,5
301810,195230,2
1618,195230,1
1025,195230,5
3868,195230,5
22237157,195230,1
11024517,195230,5
1020,195230,3
37505304,195230,5
33781,195230,5
1669,195230,2
2144,195230,2
10708,195230,5
4756,195230,5
640334,195230,5
1891,195230,5
9846,195230,4
2333368,195230,5
11105,195230,2
4806,6144,5
334905,6144,5
784359,6144,5
254314,6144,1
3468,6144,2
958,6144,5
12970,6144,5
17299,6144,3
3125,6144,5
4722,6144,5
4264,6144,1
2416014,6144,1
137295,6144,1
4416,6144,5
19443,6144,2
1771,6144,2
2343083,6144,5
2046,6144,5
3106,6144,1
10450,6144,3
2180235,6144,5
25142246,6144,1
3622,6144,2
2303,6144,1
2722,6144,4
2923,6144,5
10131,6144,5
25565,6144,2
255,6144,5
3267,6144,2
1884,6144,5
6143,6144,4
199650,6144,3
400190,6144,5
3332535,6144,3
22218026,6144,5
22218079,6144,3
22215040,6144,5
2433,6144,3
900,6144,2
2218,6144,5
4795,6144,5
16036006,6144,5
22407337,6144,5
29261443,6144,5
13477497,6144,5
9181,6144,5
22215038,6144,5
4463,6144,5
18899,6144,5
22408237,6144,5
14,6144,5
435,6144,3
2572,6144,5
3275,6144,5
4767,6144,5
10790,6144,5
13315,6144,5
43686362,6144,5
454,6144,2
2755,6144,5
259060,6144,5
29026322,6144,5
4047,6144,2
557,6144,5
32312,6144,2
1545,6144,5
29021234,6144,5
3897,6144,5
644,6144,3
2034,6144,2
15935088,6144,4
18929519,6144,2
22215213,6144,5
2538,6144,5
2383,6144,5
3294,6144,4
10041,6144,5
519,6144,5
2818,6144,5
329907,6144,2
3443,6144,5
38567015,6144,4
145,6144,4
36408,6144,5
2772,6144,5
19017,6144,1
11291,6144,5
3287,6144,2
11881,6144,5
4359170,6144,5
4777,6144,5
10775,6144,3
18774,6144,4
793,6144,5
635723,6144,5
14650,6144,1
2675,6144,5
291545,6144,5
2725,6144,5
6898,6144,1
741,6144,4
12265,6144,1
10670,6144,5
914,6144,5
22258792,6144,5
2692,6144,5
16508691,6144,5
2826,6144,1
11128,6144,5
9904,6144,5
19372472,6144,5
4102,6144,5
3122,6144,2
26172019,6144,5
153973,6144,1
18866,6144,4
1212,6144,5
1589,6144,5
2838,6144,2
432,6144,5
1457,6144,5
4222,6144,5
40613800,6144,1
2021,6144,5
2938,6144,5
3279,6144,5
606,6144,5
695,6144,5
1039,6144,5
3412,6144,3
22257516,6144,5
4148,6144,3
3291,6144,5
13477335,6144,5
17430033,6144,5
6146,6144,5
915,6144,4
29398,6144,2
10893,6144,1
10764,6144,3
25153458,6144,3
9954894,6144,3
3627,6144,5
81171,6144,4
1758,6144,5
16039,6144,2
4265,6144,2
412,6144,1
42168,6144,5
3250,6144,5
27918680,6144,5
505817,6144,1
481,6144,5
37999108,6144,5
6458,6144,5
1198,6144,5
16387,6144,3
65805,6144,5
1338,6144,5
11335,6144,5
13479080,6144,5
22322596,6144,3
1025,6144,5
3868,6144,5
7991,6144,5
22237157,6144,5
3902,6144,5
113907,6144,5
1669,6144,5
28220357,6144,1
4756,6144,5
640334,6144,5
1891,6144,5
16035180,6144,5
9846,6144,5
2333368,6144,1
354008,6144,5
13810583,9947,5
4238,9947,2
32747324,9947,2
376766,9947,5
26355171,9947,5
19178,9947,2
20839,9947,1
3125,9947,1
19629,9947,5
4722,9947,5
19825,9947,5
20441,9947,1
4416,9947,5
19874,9947,4
18824,9947,5
144191,9947,3
2440270,9947,1
22145,9947,1
20912,9947,5
20472,9947,5
20666,9947,5
32890376,9947,5
20109,9947,5
1771,9947,1
119,9947,5
686,9947,3
10450,9947,1
11659,9947,3
2722,9947,2
2923,9947,3
10766,9947,5
121931,9947,5
11470,9947,1
25565,9947,5
2710,9947,3
19860,9947,4
2741,9947,3
6143,9947,2
400190,9947,3
22215040,9947,5
4041458,9947,2
38597962,9947,5
23642,9947,2
9181,9947,1
13757,9947,5
22215038,9947,5
4463,9947,1
18899,9947,4
10790,9947,3
13315,9947,4
20902,9947,5
2612,9947,2
2755,9947,5
10721,9947,5
259060,9947,5
2258075,9947,5
22254381,9947,2
4011,9947,2
18854,9947,4
29026322,9947,1
19134,9947,5
90264,9947,5
16035645,9947,5
28220787,9947,5
25158930,9947,5
4759,9947,3
898,9947,5
2937,9947,5
3231,9947,4
22252073,9947,5
1545,9947,4
644,9947,3
2538,9947,2
23826,9947,5
10041,9947,1
1915,9947,2
2818,9947,5
12225586,9947,3
20039,9947,5
38567015,9947,5
3793,9947,1
145,9947,3
19017,9947,5
11291,9947,5
4729,9947,4
3287,9947,3
2104,9947,3
3778,9947,5
11881,9947,2
1639,9947,3
3282,9947,5
10775,9947,2
2774,9947,3
793,9947,1
14650,9947,2
279084,9947,5
2007830,9947,5
6898,9947,2
274898,9947,5
741,9947,3
12265,9947,1
914,9947,5
22258792,9947,5
36768,9947,5
14087,9947,5
2826,9947,5
11128,9947,5
19132,9947,5
19372472,9947,5
1725,9947,5
26172019,9947,5
13753,9947,5
18866,9947,3
22278758,9947,5
1212,9947,1
464,9947,5
1589,9947,5
2205759,9947,5
432,9947,5
18734,9947,5
40613800,9947,5
2021,9947,1
2938,9947,3
3279,9947,2
606,9947,1
385,9947,5
695,9947,2
1039,9947,5
3412,9947,5
22257516,9947,1
4148,9947,5
3291,9947,1
13477335,9947,5
10893,9947,5
25153458,9947,5
24724788,9947,3
9954894,9947,4
3627,9947,2
81171,9947,1
11410,9947,5
16039,9947,5
412,9947,5
27918680,9947,5
505817,9947,5
37999108,9947,3
15746591,9947,5
2568,9947,5
6458,9947,5
1198,9947,4
65805,9947,1
1338,9947,1
301810,9947,2
1618,9947,4
151603,9947,5
22322596,9947,5
3868,9947,5
7991,9947,3
22237157,9947,5
3902,9947,5
11024517,9947,5
83437,9947,5
37505304,9947,3
33781,9947,5
113907,9947,5
1669,9947,2
2144,9947,1
4480284,9947,1
10708,9947,5
28220357,9947,5
4756,9947,1
640334,9947,5
22278882,9947,5
1891,9947,3
3278,9947,5
10795,9947,5
9846,9947,4
22285489,31870,5
376766,31870,1
20524,31870,1
26355171,31870,2
19178,31870,1
20839,31870,2
3125,31870,1
4722,31870,5
17000313,31870,1
19647,31870,5
19825,31870,5
20441,31870,2
19874,31870,4
10765,31870,5
16046029,31870,5
38564263,31870,5
32890376,31870,5
20109,31870,5
119,31870,3
686,31870,1
11659,31870,3
25142246,31870,2
1269570,31870,3
2722,31870,2
2923,31870,1
10131,31870,2
11470,31870,3
421828,31870,3
38575541,31870,5
2710,31870,1
250757,31870,3
16039877,31870,1
22215384,31870,1
22215429,31870,1
22237952,31870,5
6143,31870,1
400190,31870,5
3332535,31870,5
306952,31870,4
2433,31870,4
900,31870,4
27919836,31870,5
4795,31870,4
15732,31870,4
23128,31870,1
29261443,31870,2
9181,31870,4
13757,31870,1
22215038,31870,3
14,31870,3
2572,31870,3
3275,31870,1
4767,31870,1
10790,31870,2
2612,31870,2
2755,31870,5
10721,31870,3
259060,31870,2
2258075,31870,5
717039,31870,5
22254381,31870,5
29026322,31870,2
90264,31870,4
16035645,31870,3
25158930,31870,5
22237634,31870,5
4047,31870,4
557,31870,3
898,31870,1
3231,31870,4
2034,31870,2
2779,31870,1
15935088,31870,1
18929519,31870,2
13739,31870,5
20888,31870,5
32019,31870,5
8331868,31870,5
2695,31870,4
259608,31870,5
3294,31870,5
1915,31870,2
32248843,31870,2
519,31870,3
2818,31870,3
20039,31870,5
3443,31870,1
3793,31870,2
12001699,31870,5
145,31870,1
36408,31870,5
19017,31870,5
11291,31870,5
4729,31870,5
2104,31870,5
3778,31870,5
4359170,31870,5
12501,31870,5
1639,31870,5
4777,31870,3
3282,31870,5
2774,31870,5
18774,31870,2
793,31870,1
14650,31870,5
2675,31870,3
1349477,31870,5
2725,31870,5
6898,31870,5
274898,31870,3
741,31870,5
1869930,31870,5
12265,31870,5
22258792,31870,1
36768,31870,5
3283,31870,2
24802084,31870,4
19535,31870,5
11128,31870,5
9904,31870,1
4102,31870,4
22508,31870,5
1725,31870,5
26172019,31870,5
38566628,31870,5
2838,31870,3
4222,31870,5
2021,31870,5
2938,31870,5
1087,31870,5
385,31870,4
695,31870,1
1039,31870,5
3412,31870,5
27925546,31870,5
4148,31870,5
3291,31870,1
297321,31870,4
17430033,31870,5
915,31870,5
29398,31870,5
10764,31870,1
33965,31870,5
25153458,31870,5
773,31870,5
1233,31870,2
24724788,31870,1
95,31870,2
9954894,31870,5
1758,31870,5
11410,31870,5
16039,31870,5
4265,31870,5
412,31870,5
3250,31870,5
27918680,31870,3
505817,31870,5
481,31870,5
13473623,31870,4
38575857,31870,5
22367982,31870,5
1198,31870,2
16387,31870,5
65805,31870,3
1338,31870,5
22248376,31870,5
11335,31870,1
301810,31870,4
1618,31870,5
22322596,31870,4
1025,31870,5
7991,31870,1
22237157,31870,5
3902,31870,5
83437,31870,5
37505304,31870,5
33781,31870,5
113907,31870,4
1669,31870,2
2144,31870,4
10708,31870,1
28220357,31870,1
4756,31870,2
10743,31870,5
1891,31870,5
16035180,31870,5
9846,31870,1
2333368,31870,5
11105,31870,5
6144,31870,5
20205,4272,1
20368,4272,1
376766,4272,5
26355171,4272,5
19178,4272,1
19733,4272,5
20839,4272,5
19629,4272,5
566,4272,1
19825,4272,5
